business_name,old_website,new_website,match_type
Paycom,https://paycomonline.com,https://www.paycom.com/?utm_campaign=googlemybusiness&utm_source=paycom+miami&utm_medium=organic,name
"PayCargo, LLC",,https://www.paycargo.com/,phone
Peacock Foundation Inc,,http://peacockfoundationinc.org/,phone
Pecan's Day Spa,,http://pecansdayspacoralgables.com/,phone
Pelvic Therapy South Florida,,http://www.pelvictherapysf.com/,phone
Pauloluigi,https://www.pauloluigicg.com,https://pauloluigi.com/,phone
Perkins+Will,,http://perkinswill.com/offices/miami.html,phone
Permuy Architecture,,https://permuyarchitecture.com/,phone
Personal ConciergMed,https://pcmmd.com,https://www.pcm-md.com/,phone
Perry's Steakhouse & Grille - Coral Gables,,https://perryssteakhouse.com/locations/fl/miami/coral-gables/,name
Pharma Plus Drug Store,http://www.university-pharmacy.com/,http://www.mygnp.com/store-locator,phone
Phoenix Pro Connect,https://phxproconnect.com,https://www.phoenixproconnect.com/,name
Physical Therapy NOW Bird Road,,https://www.physicaltherapynow.com/bird-road/,phone
Physical Therapy Now Coral Gables,,https://www.physicaltherapynow.com/coral-gables/,phone
phūla,,http://www.phulamiami.com/,phone
PIL Creative Group,https://pilcreativegroup.com,https://thepil.com/,phone
Perillo Construction Inc.,,http://perilloconstruction.com/,phone
Pilates Gaia,,http://pilatesgaia.com/,phone
Pinecrest Bakery - Coral Gables,,https://pinecrestbakery.com/,phone
Pinecrest Bakery - Coconut Grove,,https://pinecrestbakery.com/,phone
Pinecrest Physical Therapy,,https://www.pinecrestpt.com/,phone
Pinocho Bakery,,https://pinocho-bakery.com/,phone
Plaza & Associates,,https://www.plazaandassociates.com/,phone
Plymouth Congregational Church,,http://www.plymouthmiami.org/,phone
Poke 305 Grove,https://www.clover.com/,http://www.poke305.com/,phone
Polestar Miami,,https://www.polestar.com/us/spaces/miami,phone
PNC Bank,https://pnc.com,https://locator.pnc.com/en/details/fl/coral-gables/branch/2730-ponce-de-leon-blvd?lnksrc=branch-listing-google,name
Ponemus,,http://www.ponemus.com/,phone
Portosole,,https://portosolemiami.com/,phone
Positive Health Psychology Associates {PHPA},,http://www.drsandracastillo.com/,phone
Premier NAD+,https://premieres.com,https://www.premiernadplus.com/,name
Premier Pediatric Dentistry,https://premierpediatricdentistry.com,https://pediatricdentistmiami.com/?y_source=1_NzYxMDAyMTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,phone
Preo Communications - Best Digital Marketing Agency,,https://preocommunications.com/,phone
Premium Upholstery,,http://www.highendpatiocushions.com/,phone
Prestigious Image Barbershop and Spa,,http://www.prestigiousimage.com/,phone
"Prime Sports Wellness Physical Therapy, PT",,https://primesportspt.com/,phone
Prominent Financial Consultants,,https://www.prominentfc.com/,phone
PS Mortgage Lending,https://pslending.com,https://psmortgagelending.com/?utm_source=gbp&utm_medium=webclick,name
Psych Blossom,,http://psychblossom.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,phone
Psychological Services Center,,http://www.psy.miami.edu/psc/,phone
Publix Super Market at Douglas Grand,,https://www.publix.com/?setstorenumber=51&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,phone
Publix Super Market on Monza Ave,,https://www.publix.com/?setstorenumber=94&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,phone
Pulver CPA,https://pulvercpa.com,https://www.whittmarsh.com/,phone
Pure Project Home,,http://www.pureprojecthome.com/,phone
Punto Criollo,,https://www.puntocriollomiami.com/,name
Push Forward Project,,https://www.thepushforwardproject.org/,phone
"Pure Water Factory, LLC",https://purewaterfactorymiami.com,http://purewaterflorida.com/,name
Qualified Data Systems,,http://www.qualifiedsystems.com/,phone
Quadriplate V,https://450-gradi.com/,https://450gradimiami.com/,phone
Quest Workspaces 2525 Ponce Coral Gables,,https://questworkspaces.com/coral-gables-ponce?utm_source=google_business_profile&utm_medium=website,phone
Quirch Foods HQ,,http://www.quirchfoods.com/,phone
Psychology Associates of Coral Gables,,http://psychologyassociatesofcoralgables.com/,phone
Quuant Hair Salon,,http://quuanthairsalon.com/,phone
Quito,,http://www.quito.gob.ec/,name
Rahal Architects LLC,,http://rahalarchitects.com/,phone
Publix Super Market on S Le Jeune Rd,,https://www.publix.com/?setstorenumber=84&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,phone
Rainbow Motel,,https://www.rainbowmotelmiami.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17388370617085347582,phone
Ranger Seat Covers,,https://rangerseatcover.com/,phone
Ransom Everglades School,,http://www.ransomeverglades.org/,name
"Reaction Rehab, LLC.",,http://reactionrehab.com/,phone
Refugee Assistance Alliance,,http://refugeeassistancealliance.org/,name
Red Carpet Italian Restaurant,https://www.redcarpetrestaurant.com/locations,https://www.cidrarestaurant.com/,phone
Regency Miami Airport by Sonesta,,https://www.sonesta.com/sonesta-hotels-resorts/fl/miami/regency-miami-airport-sonesta?utm_source=google&utm_medium=organic&utm_campaign=gmb,phone
Revenued,,https://info.revenued.com/apply?refsource=org-gmb&subrefsource=org-gmb,phone
Rex Fabrics,,https://www.rexfabrics.com/,phone
Rey's Auto Repair Shop,,https://search.app/fXQeVBRakCV64sbB8,phone
"Reytor Medical Center: Francisco Reytor, MD PA",,https://www.reytormedicalcenter.com/,phone
Rey's,,http://reys.co/,phone
Rick Burke - State Farm Insurance Agent,,https://www.rickburkeagency.com/?cmpid=L8L1_blm_0001,phone
RIMA’S GIFTS,,http://rimasgifts.com/,phone
RIVERA Performance & Recovery,,http://www.rivera.biz/,phone
"Rita Herrera, Real Estate Broker",https://londonfoster.com/agents/ritaherrera,https://ritafrommiami.com/,phone
Ritzy's Nails,,https://ritzysnails.booksy.com/a/,phone
Riverchase Dermatology - Miami,,https://www.riverchasedermatology.com/location/miami/?utm_source=Organic&utm_medium=Google&utm_campaign=GMB_Miami_6008,phone
Rivero Chiropractic Center,,http://www.chiromiami.com/,phone
Roar Media,,http://www.roarmedia.com/,phone
"Rize Mortgage, LLC",https://cesardelcollado.zipforhome.com,https://rizemtg.com/,name
RobinHood Diamonds,,https://robinhooddiamonds.com/,phone
Roly's Auto Service,https://www.rolysautoservice.com,http://www.rolyseuropeanautocenter.com/,phone
Roche Bobois,,https://www.roche-bobois.com/en-US/showrooms/fl-miami-coral-gables/s1508.html,phone
Rodeway Inn South Miami - Coral Gables,,https://www.choicehotels.com/florida/south-miami/rodeway-inn-hotels/fl645?mc=llgoxxpx,phone
Rodriguez Architects Inc,,http://www.rodriguezarchitects.com/,phone
Rosa Clara,https://rosaclara.es,https://www.rosa-clara.com/en-us/shop/rosa-clara-miami?utm_campaign=rosaclaramiami-250411-tienda&utm_content=linkficha&utm_medium=gmb&utm_source=google,phone
Rosetta Bakery,,https://www.rosettabakery.com/,name
Rossen Law Firm,,https://www.rossenlawfirm.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gbpcoral-gables,phone
RWDI,,http://www.rwdi.com/,phone
Ró Steakhouse,,http://www.rosteakhouse.com/,phone
Rumble Boxing,https://lp.rumbleboxinggym.com/offer?clubready_referraltypeid=112226,http://www.rumbleboxinggym.com/coralgables?utm_source=google&utm_medium=referral&utm_campaign=yext&utm_term=organic,name
Sacha's Cafe,,https://www.sachas-cafe.com/contact.html,name
Saint Hugh School,,http://www.coralgablescavaliers.org/,name+zip
Saint Kevin Catholic School,,https://www.stks.org/,name
Saint Philips Episcopal School,,https://www.stphilips.org/,name+zip
Saint Thomas the Apostle School,,http://stamiami.org/,name+zip
Sala Catarsis,,http://www.teatrotrail.com/,name
Sakura Gables Japanese Restaurant,,https://sakuragablesjapaneserestaurant.getsauce.com/,phone
Sands Investments,,https://www.sandsig.com/,name
"Scheckner & Hetenyi, PL",https://cpash.com,http://www.cpa-sh.com/,phone
SB Architects,https://sbarchitects.com,http://www.sb-architects.com/,phone
Scully & Scully,,http://www.scullyandscully.com/,phone
Sea Grill,,https://seagrillmiami.com/,name
Sears,https://searsmiami.com/,https://www.sears.com/,phone
Secured Debt Investments,,http://secureddebtinvestments.com/,name
Sebastian's Cafe,https://newmanalumnicenter.miami.edu/about-2/sebastians-cafe/,https://newman-alumni-center.com/about-2/sebastians-cafe/,name+zip
Seeds of Hope Behavioral Health,,http://seedsofhopebh.com/,phone
Select Physical Therapy - Coconut Grove,,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/miami/coconut-grove/?ty=xt,phone
"Ser & Associates, PLLC",https://serassociates.com,http://ser-associates.com/,phone
Serenity Spa Coral Gables,,https://www.serenityspacoralgables.com/,phone
SERVPRO of Wynwood,,https://www.servpro.com/locations/fl/servpro-of-wynwood?utm_medium=organic&utm_source=gbp,phone
Sergio's,,http://www.sergios.com/,name
Seat Masters Upholstery,,http://www.seatmastersonline.com/,phone
"Shelton and Stewart Realtors, LLC",https://teresheltonbernace.com,https://www.sheltonandstewart.com/,name
Silva Architects,,https://www.silvaarc.com/,phone
Silver Bluff School,,https://silverbluffelementary.net/,name+zip
Silver Dragon Store,,http://www.silverdragongables.com/,phone
Sipsip Rum Bar,https://www.mayfairhousemiami.com/dining/sipsip/,https://mayfair-grill.getbento.com/sipsip-rum-bar/,phone
"Sharff, Wittmer, Kurtz, Jackson, & Diaz, P.A.",https://swkjcpa.com,https://www.citrincooperman.com/,phone
Skin Associates of South Florida,,https://www.sflskin.com/,phone
Smoothie King,https://smoothieking.com,https://locations.smoothieking.com/ll/us/fl/coral-gables/1280-standford-dr/?utm_source=google&utm_medium=organic&utm_content=SOCi,phone
SnapCrack | 29 Dollar Chiropractic,,https://snapcrack.com/coral-gables/,name
Socal Cantina,https://dineoncampus.com/miami/,https://www.socal-taco.com/,phone
Sobie Fabrics,,https://www.fabricdaddy.com/,phone
Soccer,https://abrahamfoundation.com,https://www.coralgables.com/community-recreation/fitness-athletics/fitness-athletics-programs,name
SnapCrack | 99 Dollar IV Drip,,https://snapcrack.com/coral-gables/,name
Smash Interactive Agency | Digital Marketing Agency Miami,,https://smashinteractiveagency.com/?utm_campaign=gmb,phone
Society Cleaners - Dry Cleaning Company,,http://societyc.com/,phone
Socially Intuit,,https://sociallyintuit.com/,phone
Solved Puzzle,,https://solvedpuzzle.com/,phone
"South Florida Dermatology: Vitor Weinman, MD, FAAD",,https://www.dermatologyofsouthflorida.com/,phone
South Miami Car Accident Lawyer Group,http://caraccident.the-company-lawyer.com/south-miami-fl,https://accidentlawgrouppa.com/,name
South Miami K-8 Center,,http://www.smk8center.org/,name
South Miami Lutheran School,,http://www.smlcpreschool.org/,name+zip
SOCOTEC,,https://www.socotec.us/services/life-safety,phone
South Miami Middle School,,http://southmiamimiddle.org/,name+zip
South Miami Physical Therapy and Pilates,,https://www.southmiamiptpilates.com/?utm_source=google&utm_medium=organic&utm_campaign=coral=gbp,phone
South Miami Senior High School,,https://www.southmiamiseniorhigh.org/,name
Spa Bar Miami,,https://spabarmiami.com/,phone
spacebody,,http://thespacebody.com/,phone
Speech and Swallowing Continuum,https://speechswallowing.com,https://speech-swallowing.com/,phone
Spencer Stuart,,https://www.spencerstuart.com/global-locations/miami,phone
Speranza Nails Boutique - Coral Gables,,https://www.speranzanailsboutique.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business,phone
Spotlight Miami,,http://spotlightmiami.org/,name
St George Antiochian Orthodox Cathedral,,http://www.stgmiami.org/,phone
Sra. Martinez,https://sramartinezmiami.com,https://sramartinezmiami.getbento.com/,phone
Spy World,,http://www.spyworldmiami.com/,phone
St Raymond of Peñafort Catholic Church,,http://www.straymondchurch.com/,phone
Stantec,,https://www.stantec.com/en/offices/united-states-locations/florida-offices-filtered/coral-gables-florida-office?utm_source=google-business-profile&utm_medium=organic&utm_campaign=website-gbp_listing_united-states&utm_content=florida_coral-gables,phone
St. Augustine Church & Catholic Student Center at the University of Miami,,http://www.saintaugustinechurch.org/,phone
Stanton Optical,,https://www.stantonoptical.com/locations/westchester-miami-fl/?utm_source=google&utm_medium=organic&utm_campaign=Westchester-FL-Local,phone
St. Philip's Episcopal Church & School,https://saintphilips.net,https://www.stphilips.org/,phone
South Miami Sports Medicine,,https://southmiamisportsmedicine.com/,phone
"Steinger, Greene & Feiner",,https://www.injurylawyers.com/coral-gables/?utm_source=GMB&utm_medium=organic&utm_campaign=CGL,phone
Stellar IT Solutions,,https://www.stellarit.net/,phone
Stealth Media Marketing,,https://stealthmediamarketing.com/?utm_source=google&utm_medium=gbp&utm_campaign=business_profile,phone
Stella Tribeca Home,,http://www.stellatribeca.com/,phone
Stifel,,https://www.stifel.com/branch/fl/miami-international,phone
Sunglass Hut,,https://stores.sunglasshut.com/us/fl/coral-gables/350-san-lorenzo-ave?cid=YEXT_5125&y_source=1_MTE0Mjc2Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,phone
Sub-Zero Repair Services,,https://fivestarappliancerepairpros.com/,phone
Sunflowers Academy,,https://www.sunflowersacademyprep.com/,name
Sunset Elementary School,,https://sunsetinternationalschool.com/,name
Sury Nail Art,,https://surynailart.com/,phone
"Susanna Tamkins, OD",,https://doctors.umiamihealth.org/provider/Susanna+Tamkins/526225,phone
Suvayoga,,https://suvayoga.net/,phone
"Sweet Art by Lucila, Bird Road",https://www.lucilacakesmiami.com/,https://www.sweetartcakesmiami.com/,phone
Sweet Dogs,http://www.sweetdogs.net,http://sweetdogs305.com/,phone
Sweet Manifesto Coral Gables,,https://www.sweetmanifesto.com/,phone
Sushi by Scratch Restaurant,https://www.exploretock.com/sushi-by-scratch-restaurants-miami/,https://www.sushibyscratchrestaurants.com/miami,phone
Symbits Inc,,http://www.symbits.com/,phone
Sweet Paris Creperie and Cafe,,http://www.sweetparis.com/,phone
Sylvania Heights Elementary School,,https://sylvaniaheights.net/,name
Sunshine For All,,http://www.sunshineforall.org/,phone
Taco Rico Tex Mex Cafe,https://links.culinarycloud.co/taco-rico-coral-gables,https://tacorico.culinarycloud.co/?store_id=1912c8cf-44d9-48bc-9c3a-4e8928159378,phone
SynergyWorks Solutions: Mobile App Development Florida,,https://thesynergyworks.com/,phone
Synchroteam,,http://www.synchroteam.com/,phone
TalentoHC,,https://talentohc.com/,phone
Tap2ride,,https://tap2ridetransportation.com/,phone
TastiGo Kitchen,,https://www.tastigokitchen.com/,phone
TD Bank,https://tdbank.com,https://locations.td.com/us/2401-ponce-de-leon-boulevard-coral-gables-miracle-mile?y_source=1_MzE0ODEwNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,name
Taudrey,,http://www.taudrey.com/,phone
TD Bank Coral Gables Miracle Mile,https://td.com,https://locations.td.com/us/2401-ponce-de-leon-boulevard-coral-gables-miracle-mile?y_source=1_MzE0ODEwNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,phone
TD Wealth,,https://www.tdbank.com/investments/private-client-group/private-client-group.html?y_source=1_ODI4MDE4NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,phone
Technology Coast Partners LLC,,https://www.tcpamericas.com/,phone
Terrazzo Granitech USA,https://terrazzousa.com,https://terrazzo-usa.com/,name
Terra Civil Engineering,,https://terracivil.net/,phone
TeamLogic IT,,https://www.teamlogicit.com/CoralGablesFL,phone
The Biltmore Hotel Fitness Center,,https://biltmorehotel.com/wellness/miami-spa-fitness/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,phone
The Biltmore Spa Miami,,https://biltmorehotel.com/wellness/miami-spa/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,phone
The Blow And Glow Bar By Mlo,https://blow-and-glow-bar.square.site/,http://blowandglowbar.com/,phone
The Café at Books & Books,,http://www.booksandbooks.com/,phone
The Collection Aston Martin,,https://www.thecollectionastonmartin.com/,phone
THE COLLECTION Alfa Romeo,,https://www.thecollectionalfaromeomiami.com/,phone
The Core Dance Center,,https://www.thecoredancecenter.com/,phone
The Dazzle Nails Boutique,,http://www.dazzlenailsboutique.com/,phone
The Collection Ferrari,,https://miami.ferraridealers.com/en-US/,phone
The Dental Studio Miami,,https://thedentalstudiomiami.com/,phone
THE DRYCLEANING FACTORY,,http://www.thedrycleaningfactory.com/,phone
The Farber Law Firm,https://thegfirm.com/,https://thefarberlawfirm.com/,phone
The Empanada's South Miami,,http://www.theempanadas.com/,phone
The Fresh Market,https://www.thefreshmarket.com/my-market/store/2640south-bayshore-coconut-grove,https://stores.thefreshmarket.com/fl/miami/55,phone
THE COLLECTION Porsche,,https://www.thecollectionporsche.com/,phone
The Golden Triangle,,https://www.goldtri.com/,phone
The Gables Shop,,https://www.gablesshop.com/pages/contact,phone
The Globe,,http://theglobecafe.com/,phone
The Healing Balm Holistic Wellness Spa,,http://www.thbwellness.com/,phone
The International SeaKeepers Society,,https://www.seakeepers.org/,phone
"The Law Office of Scott A. Ferris, P.A.",,http://ferrislawfirm.com/,phone
The Men’s Room Barbershop,,https://tmrbarbers.square.site/,phone
The Market,https://www.shopsatmerrickpark.com/en.html,https://dineoncampus.com/miami,name
"The Miami Guide  Ocean Sky Media, LLC",https://themiamiguide.com,https://oceanskymedia.com/,name
The Munch by Pump & Munch,,http://www.pumpandmunch.com/,phone
The Miami Chiropractor,,https://themiamichiropractor.com/,phone
The New York Public Library Shop,,http://shop.nypl.org/,phone
The Playhouse and Biltmore School,,http://biltmoreschool.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,name+zip
The Peacemaker,,http://www.thepeacemakerstudio.com/,phone
"The Psychology Team of South Florida, P.A.",,http://www.thepsychologyteam.com/,phone
"The Ritz Carlton of Coconut Grove, Miami",https://ritzcarlton/coconutgrove.com,https://www.ritzcarlton.com/en/hotels/miarz-the-ritz-carlton-coconut-grove-miami/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,phone
The Sanchez Team – Coral Gables Real Estate Agents | Douglas Elliman,,https://www.sanchezteamre.com/?utm_source=GMB&utm_medium=organic&utm_campaign=coralgables_gmb,phone
The Spa at Loews Coral Gables,,https://www.loewshotels.com/coral-gables/discover/spa-fitness,phone
The Spot Barbershop - Coral Way,,https://thespotbarbershop.com/locations/coral-way/,phone
The Spot Barbershop - Ponce,,https://thespotbarbershop.com/locations/ponce/,phone
The Spot Barbershop - Merrick Park,,https://thespotbarbershop.com/locations/merrick-park/,phone
The Well Groomed Gentleman - Barbershop,,https://thewellgroomedgentleman.com/,phone
"THesis Hotel Miami Coral Gables, Curio Collection by Hilton",https://thesishotelmiami.com,https://www.hilton.com/en/hotels/mialtqq-thesis-hotel-miami-coral-gables/?SEO_id=GMB-AMER-QQ-MIALTQQ,phone
Thomas Keane Financial,,http://www.thomaskeanefinancial.com/,phone
Thesis Hotel Miami Coral Gables,,https://www.hilton.com/en/hotels/mialtqq-thesis-hotel-miami-coral-gables/?SEO_id=GMB-AMER-QQ-MIALTQQ,phone
THR33FOLD,,http://www.thr33fold.com/?utm_source=google-maps&utm_medium=organic,phone
Thorn,http://thorn.xyz/,http://thornmiami.com/,phone
Tiffany & Co.,,https://www.tiffany.com/stores/en/united-states/coral-gables-village-of-merrick-park-106?local=true&y_source=1_MTc5OTU0Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,phone
Tijon Miami,https://tijonmiami.com,https://tijon.com/pages/miami,name
Threefold Cafe,,http://www.threefoldcafe.com/,phone
Tina in the Gables,,http://www.tinainthegables.com/,phone
The Retail Outsource,,http://theretailoutsource.com/,phone
Tire Kingdom,https://www.tirekingdom.com/store/6076/miami-fl-33135-4620,https://www.mavis.com/locations/miami-8th-ave-fl/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4089,name
THesis Hotel Miami,https://thesishotelmiami.com,https://www.hilton.com/en/hotels/mialtqq-thesis-hotel-miami-coral-gables/?SEO_id=GMB-AMER-QQ-MIALTQQ,phone
Thrive Yoga Miami,,http://thriveyogamiami.com/,name
Tires King of Miami 2,,https://www.tireskingofmiami.com/,phone
Tires Plus,,https://www.tiresplus.com/florida/miami/3820-bird-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,phone
Titanic Brewery & Restaurant,,https://www.titanicbrewery.com/?y_source=1_MjAzNTc5OTY4OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,phone
Tinta Y Cafe - Coral Gables,,http://tintaycafe.co/,phone
Together for kids USA,,http://www.togetherforkidsusa.com/,phone
Torre Construction & Development,,http://www.torrecompanies.com/,phone
Tony’s Vehicle Solutions,,https://tonyvehiclesolution.com/,phone
Total Wine & More,,https://www.totalwine.com/store-info/florida-kendall/922?cid=referral:website_link::momentfeed:922_kendall_store_details_page:,phone
Toma Head Spa,,https://tomaheadspa.net/,phone
Touzet Studio Architecture & Interior Design,,https://touzetstudio.com/,phone
Towerz Nails & Spa Coral Gables,,http://www.towerznailsspa.com/,phone
Trax,,https://www.trax.aero/,phone
TREMGroup | Real Estate Marketing Agency,,https://www.tremgroup.com/?utm_campaign=gmb,phone
Tom Thumb,https://www.mytomthumb.com/,https://kentkwik.com/tom-thumb/,phone
Truffle Temptations,https://thetruffletemptations.com,https://www.thetruffletmeptations.com/,phone
UBS Financial Services Inc.,,https://local.ubs.com/floridainternationalmarket/?utm_source=Yext&utm_medium=GMB&utm_campaign=174654&y_source=1_MjAwOTY5NjctNzE1LWxvY2F0aW9uLndlYnNpdGU=,phone
Turbo Workface,https://turboworkforce.com,https://turboworkforce.ai/,name
TYLin,,http://www.tylin.com/,phone
U Auto Lease,,https://uautolease.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=coral-gables,phone
Two Sisters Restaurant,https://hyatt.com,http://coralgables.hyatt.com/en/hotel/dining/TwoSistersRestaurant.html,name
UHealth Dermatology Coral Gables,,https://umiamihealth.org/en/locations/uhealth-dermatology-coral-gables,phone
United Architects,,http://www.unitedarchitectsinc.com/,phone
Universal Seat Covers,,http://universalseatcovers.com/,phone
University of Florida,https://ufl.edu,http://www.miami.edu/,name
Trusted Electrical Solutions,,https://www.trustedelectricalsolutions.com/,phone
Urben Gifts & Gadgets,,http://shopurben.com/,phone
UrbanChill AC Repairs Coral Gables,,https://coralgables.urbanchill.net/location/ac-repairs-in-coral-gables-your-ultimate-guide,phone
UVA Gallery,,http://www.uvagallery.com/,phone
Uva Wines & Spirits,,http://www.uvawines.com/,phone
Vali Spa Coral Gables,,http://www.valispa.com/,phone
USA Sports Therapy Coral Gables,,https://usasportsmedicine.com/locations/coral-gables?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,phone
Valley National Bank,https://valley.com,https://locations.valley.com/fl/coralgables/valley-bank-265.html,phone
Valero,https://locations.valero.com/en-us/LocationDetails/Index/2200-SW-27TH-AVE/0000012000,https://www.valero.com/,phone
Vantage Communications,,https://www.vantage-communications.com/,phone
Vanderbilt Avenue Wine Merchants,,http://www.vwm.wine/,phone
Vapor Shark,https://vaporsharkdoral.com/,https://www.vaporshark.com/locations?utm_source=Local&utm_medium=organic&utm_campaign=gmb&utm_content=SW40thStreetMiami,name
Venetian Nail Spa Coral Way,,https://screenshot.googleplex.com/9cbwMfafqenBc3V,phone
Veridian,https://hancockaskew.com,https://www.veridianhq.com/,name
Vibronics,,https://vibronicsstudio.com/,phone
VIM Wealth Management,https://vimwealthmanagement.com,https://pwmcg.com/,name
Vina + Company CPAs,,https://www.vinacpa.com/,phone
Vince,,https://www.vince.com/storelocator,phone
Violetas Lifestyle & Home,,https://www.violetashomedesign.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,phone
VisQuanta,,https://www.visquanta.com/,phone
Vivify Chiropractic,,http://www.vivifymiami.com/,phone
Vicky Bakery University of Miami,,https://vickybakery.com/university-of-miami/,phone
Waxxed Sports Cards,,https://www.triplecards.com/,phone
Wellness Pro Team,,http://www.wellnessproteam.com/,phone
west elm,,https://www.westelm.com/stores/us-fl-miami-downtown-dadeland/,phone
"Werner, Hoffman, Greig & Garcia",,https://wernerhoffman.com/coral-gables-injury/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP_Coral_Gables&utm_id=GBP_Coral_Gables,phone
West Street Wine & Spirits,,https://www.weststwine.com/,phone
Western Union,https://location.westernunion.com/us/fl/miami/4652c4ff15ba4ec390c46bf364ee9840,https://www.westernunion.com/,name
"William Hamilton Arthur Architect, Inc. (WHAA)",,http://whaiv.us/,phone
Westchester Regional Library,,https://mdpls.org/branch-westchester-regional,phone
Williamsburg Therapy Group Brooklyn,,https://williamsburgtherapygroup.com/brooklyn-ny?utm_source=gmb_listing&utm_medium=organic&utm_campaign=gmb-profile,phone
Wolfe's WINE Shoppe,,http://www.wolfeswines.com/,phone
WorkInjuryRights.com,,https://workinjuryrights.com/coral-gables/?utm_source=google&utm_medium=organic&utm_campaign=gbp_coral-cables,phone
Xmart Power Electric,,https://xmartpower.com/,phone
Yaribarber,,http://cuttalentbarbershop44.booksy.com/,phone
Yard House,,https://www.yardhouse.com/locations/fl/coral-gables/coral-gables-merrick-park/8323?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:coral-gables-fl-8323_pl:locurl_rd:1021,phone
Yoga Joint Coral Gables,,https://www.yogajoint.com/,phone
YogaInTheGrove,,https://yogainthegrove.org/,phone
Your Marketing Agency,,https://yourmarketingagency.com/,phone
Yuly Barbershop and Men's Grooming,https://www.instagram.com/yulybarbershopandmensgrooming?igsh=bGRkZzljNHF1Nm5j&utm_source=qr,https://www.vagaro.com/yulybarbershopandmensgrooming?utm_source=Google&utm_id=LMS,phone
"Zafar Francuz & Company, LLC",https://zafarcpas.com,http://zafarfrancuz.com/,name
Zambrano Orthodontics,https://miamidadeorthodontist.com/,https://www.zambranoortho.com//?,name
ZenHair,,http://www.zenhairbeautysalon.com/,phone
Zyscovich Architects,https://zyscovich.com,https://www.stratusteam.com/,phone
Zipcar,,http://www.zipcar.com/,phone
Zitz Sum,,http://www.zitzsum.com/,phone
