business_id,business_name,phone,website,address,neighborhood_area,category_primary,rating_primary_value,chamber_member,website_verified
hotelcolonnadecoralgablesautographcollection,"Hotel Colonnade Coral Gables, Autograph Collection",(305) 441-2600,https://www.marriott.com/en-us/hotels/miaao-hotel-colonnade-coral-gables-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"180 Aragon Avenue, Coral Gables, FL 33134",Miracle Mile,hospitality,4.5,N,verified
hotel_st_michel,Hotel St. Michel,(305) 444-1666,http://www.hotelstmichel.com/index.html,"162 Alcazar Ave, Coral Gables, FL 33134",Coral Gables,hospitality,4.4,Y,verified
humane_society_of_greater_miami,Humane Society of Greater Miami,(305) 749-1816,https://www.humanesocietymiami.org/,"16101 W Dixie Hwy, North Miami Beach, FL 33160",Coral Gables,nonprofit,4.4,Y,verified
humboldt_international_university,Humboldt International University,(305) 448-7454,https://hiuniversity.edu/,"4000 W Flagler St, Miami, FL 33134",Coral Gables,education,4.8,Y,verified
hurricane_food_court,Hurricane Food Court,,,1306 Stanford Drive,University of Miami Area,food_beverage,,N,
hyattregencycoralgables,Hyatt Regency Coral Gables,305-441-1234,https://www.hyatt.com/hyatt-regency/en-US/coral-hyatt-regency-coral-gables?src=corp_lclb_google_seo_coral&utm_source=google&utm_medium=organic&utm_campaign=lmr,,downtown coral gables,hospitality,4.1,Y,verified
hydrology_wellness,Hydrology Wellness,(305) 798-2453,http://www.hydrologywellness.com/?utm_source=gmb&utm_medium=organic,"1340 S Dixie Hwy Suite 110, Coral Gables, FL 33146",Coral Gables,accounting,4.9,Y,verified
i_shine_365,I Shine 365,(786) 478-9178,https://ishine365.com/,6560 Southwest 40th Street,Bird Road Corridor,retail,4.9,N,unverified
ibisstudiodigitalmarketingagency,IBIS Studio // Digital Marketing Agency,(305) 454-8469,http://ibisstudio.com/?y_source=1_MTI2MTY2Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Ponce de Leon Corridor,personal_services,5.0,N,verified
ibm,IBM,,https://www.ibm.com/us-en/,,Coral Gables,technology,4.1,N,verified
icarechiropractic,"iCare Chiropractic, P.A.",(786) 391-3868,https://www.icarechiro.com/,,Coral Gables,healthcare,4.9,N,verified
ichimi,Ichimi,,https://ichimiramenbar.com/?utm_source=google,,Coral Gables,food_beverage,4.3,N,verified
iconnailss,Icon Nails Spa,(305) 364-5628,https://iconnailscg.com/,,Miracle Mile,personal_services,4.2,N,verified
icr_advisors,ICR Advisors,(786) 473-9894,https://miamiliferealestate.net,,Coral Gables,professional_services,,Y,unverified
icscreativeagency,ICS Creative Agency,(305) 799-9936,https://icscreativeagency.com,,Coral Gables,marketing,4.2,N,unverified
ifsoboutique,If So Boutique,(786) 942-2626,http://www.ifsoboutiques.com/,,Ponce de Leon Corridor,retail,4.7,N,verified
iglesia_bautista_de_westchester,Iglesia Bautista de Westchester,(786) 208-5757,,"2750 SW 112th Ave, Miami, FL 33165",Coral Gables,nonprofit,4.8,N,
iglesia_victoria,Iglesia Victoria,(305) 636-5311,,"4150 NW 7th Ave, Miami, FL 33127",Douglas Road Corridor,nonprofit,4.6,N,
iheartmedia,iHeartMedia,(786) 512-6353,https://www.iheartmedia.com/,"1200 SW 145th Ave Suite 340, Pembroke Pines, FL 33027",Coral Gables,marketing,4.7,Y,verified
ilaria_belloni_bhhs_ewm_realty,Ilaria Belloni  BHHS EWM Realty,(305) 607-5556,http://presentingmiamihomes.com/,"550 S Dixie Hwy, Coral Gables, FL 33146",Coral Gables,real_estate,4.3,Y,verified
ilash_and_skincare,iLash and Skincare,(786) 501-5484,http://www.ilashandskincare.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=597730524586919053,430 South Dixie Highway,Coral Gables,personal_services,4.7,N,verified
ileanacabrerarodriguezstatefarminsuranceagent,Ileana Cabrera-Rodriguez - State Farm Insurance Agent,(305) 529-9966,http://www.ileanainsurance.com/?cmpid=cyzb_blm_0001,,Ponce de Leon Corridor,insurance,4.6,N,verified
immaculata_la_salle_high_school,Immaculata  La Salle High School,(305) 854-2334,http://www.ilsroyals.com/,,Coral Gables,education,,Y,verified
imocosmeticdermatology,IMO Cosmetic Dermatology,(305) 204-2184,https://www.imoglow.com/,,Bird Road Corridor,healthcare,4.6,N,verified
infashionbyvera,In Fashion by Vera,(786) 660-5200,http://www.infashionbyvera.com/,,Miracle Mile,retail,4.3,N,verified
infinitiofcoralgables,INFINITI of Coral Gables,,,,Coral Gables,auto_dealer,4.8,N,
ingelmoassociates,Ingelmo Associates PA,(305) 461-6009,http://ingelmo.biz/,,Ponce de Leon Corridor,professional_services,,N,verified
inmigranhelp_multiservices_llc,"InmigranHelp Multiservices, LLC",(832) 810-7490,https://inmigranhelp.com,"1045 NW 124th St, North Miami, FL 33168",Coral Gables,other,5,Y,unverified
insegna_little_havana,Insegna LITTLE HAVANA,(786) 907-2644,https://littlehavanamiamibeach.com/,"1051 Collins Ave, Miami Beach, FL 33139",Douglas Road Corridor,hospitality,4.8,N,verified
insigneo_securities_llc,"Insigneo Securities, LLC",(305) 373-9000,https://insigneo.com,"1221 Brickell Avenue PH Floor, Miami, FL 33131",Coral Gables,financial_services,4.1,Y,unverified
inspyre_payments,Inspyre Payments,(407) 377-6343,https://inspyrepay.com,"6355 NW 36th St #408, Virginia Gardens, FL 33166",Coral Gables,technology,5,Y,unverified
instamarket,Instamarket,(786) 673-1236,https://dineoncampus.com/miami,1330 Miller Road,University of Miami Area,retail,4.7,N,verified
integrated_mind,Integrated Mind,(786) 835-9886,https://myintegratedmind.com/,"475 Biltmore Way Suite 101, Coral Gables, FL 33134",Coral Gables,other,5,Y,verified
integratedmindmentalhealththerapyclinicalhypnotherapy,Integrated Mind - Mental Health Therapy & Clinical Hypnotherapy,(786) 835-9886,https://myintegratedmind.com/,,Coral Gables,healthcare,5.0,N,verified
integrity_wealth_advisory_of_janney,Integrity Wealth Advisory of Janney,(786) 577-6806,https://integritywealthadvisoryjanney.com,"2333 Ponce de Leon Blvd Ste 500, Coral Gables, FL 33134",Coral Gables,financial_services,5,Y,unverified
interface_consulting_and_psychological_services,Interface Consulting and Psychological Services,(786) 983-6965,https://icpstherapy.com,2000 South Dixie Highway,Coral Gables,consulting,4.7,Y,unverified
intermedia_touch_inc,Intermedia Touch Inc.,(305) 517-3894,https://intermediatouch.com/,"2600 NW 75th Ave #200, Miami, FL 33122",Coral Gables,accounting,5,Y,verified
international_finance_bank,International Finance Bank,(305) 648-8800,http://www.ifbbank.com/,"777 SW 37th Ave, Miami, FL 33135",Coral Gables,banking,3.7,Y,verified
internationalopticians,International Opticians,(305) 854-6191,http://www.internationalopticians.com/,,Coral Gables,healthcare,4.9,N,verified
international_studies_preparatory_academy_ispa,International Studies Preparatory Academy (ISPA),(305) 663-7200,http://ispa.dadeschools.net/,,Coral Gables,education,,Y,verified
intersecktoration,Interseckt Corporation,(305) 448-7899,https://www.interseckt.com/,,Coral Gables,consulting,4.4,N,verified
intuitive_counseling,Intuitive Counseling,(305) 318-2839,https://www.intuitivecounseling.org/,"1450 Madruga Ave STE 302, Coral Gables, FL 33146",Coral Gables,healthcare,5.0,Y,verified
invenio_wealth_partners,Invenio Wealth Partners,(305) 570-2059,https://www.inveniowealth.com/,,Coral Gables,accounting,,Y,verified
iron_bodyfit,Iron Bodyfit,(786) 412-7435,https://ironbodyfit.us/locations/iron-bodyfit-coral-gables/,"1410 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,technology,5,Y,verified
isabellaladerasaln,Isabella Ladera Salón,(786) 858-9098,https://www.instagram.com/isabellaladera_salon?igsh=ajd3bW1mZHJydnY1&utm_source=qr,,Ponce de Leon Corridor,personal_services,4.8,N,verified
ismael_cala_foundation,Ismael Cala Foundation,(786) 543-0050,https://calafoundation.org,"19091 SW 160th St, Miami, FL 33187",Coral Gables,nonprofit,4.8,Y,unverified
itofunitedstatesmanageditservicessupportsouthmiamicoralgablesoffice,IT of United States - Managed IT Services & Support South Miami / Coral Gables Office,(305) 440-0554,https://itofus.com/,,Ponce de Leon Corridor,technology,5.0,N,verified
itsupportmiami,IT Support Miami,(305) 662-4755,,,Sunset / South Gables,technology,4.6,N,
italianeyewear,Italian Eyewear Inc,(786) 633-6313,http://www.italianeyewearmiami.com/,,Miracle Mile,healthcare,5.0,N,verified
itsasmallworldpreschool,Its A Small World Preschool,,,,Douglas Road Corridor,education,,N,
ivette_arango_interiors,Ivette Arango Interiors,(305) 576-6243,http://www.ivettearango.com/,"300 Palermo Ave, Coral Gables, FL 33134",Coral Gables,other,5,Y,verified
ivette_odoski_consulting,Ivette ODoski Consulting,(305) 632-6452,https://velizlaw.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP_Coral%20Gables&utm_id=GBP_Coral%20Gables,"2600 Douglas Rd Suite 710, Coral Gables, FL 33134",Coral Gables,consulting,5,Y,unverified
ivoalonsomd,"Ivo Alonso M.D., P.A.",(305) 448-7499,http://www.ivoalonsomd.com/,,Coral Gables,healthcare,4.6,N,verified
izakaya,Izakaya,,https://sushinizakaya.com/,,Coral Gables,food_beverage,4.3,N,verified
jcautoservices,J C Auto Services,(305) 403-0097,,,Coral Gables,auto_dealer,5.0,N,
jnathairstudio,J Nat Hair Studio,(786) 315-8809,http://jnathairstudio.booksy.com/,"1340 S. Dixie Highway, suite 150, #202, Coral Gables, FL 33146",Coral Gables,personal_services,5,N,verified
j_muir_associates_pa,"J. Muir & Associates, P.A.",(786) 533-1100,https://miamibusiness.law,"121 Alhambra Plz #1500, Coral Gables, FL 33134",Coral Gables,legal,5,Y,unverified
j_wilcox_consulting,J. Wilcox Consulting,(305) 962-9313,https://jwilcoxconsulting.com,"359 Alcazar Ave Suite 200, Coral Gables, FL 33134",Coral Gables,consulting,5,Y,unverified
jackson_health_foundation,Jackson Health Foundation,(305) 588-8167,https://jacksonhealth.org/locations/jackson-memorial-hospital/,"Executive Offices - River Landing Miami, 1400 NW N River Dr, Miami, FL 33125",Coral Gables,nonprofit,4.8,Y,verified
jackson_health_system,Jackson Health System,(305) 585-1111,https://jhsmiami.org,"3737 SW 8th St, Coral Gables, FL 33134",Coral Gables,healthcare,4.8,Y,unverified
jacksonmedicalgroupcoralgables,Jackson Medical Group - Coral Gables,(305) 575-1620,https://medicalgroup.jacksonhealth.org/locations/jackson-medical-group-coral-gables/,"3737 S.W. 8 St., suite B, Coral Gables, FL 33134",Coral Gables,healthcare,3.3,N,verified
jacqueline_salcines_pa,"Jacqueline Salcines, P.A.",(305) 669-5280,https://www.salcineslaw.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP_Coral%20Gables&utm_id=GBP_Coral%20Gables,"706 S Dixie Hwy Second Floor, Coral Gables, FL 33146",Coral Gables,legal,4.4,Y,verified
jaes_jewelers,Jae's Jewelers,(305) 443-7724,http://www.jaesjewelers.com/,"237 Miracle Mile, Coral Gables, FL 33134",Coral Gables,retail,4.9,Y,verified
jaguarcoralgables,Jaguar Coral Gables,(305) 476-4000,https://www.jaguarcoralgables.com/,,Bird Road Corridor,auto_dealer,4.8,N,verified
jaguar_restaurant,Jaguar Restaurant,(305) 444-0216,http://jaguarrestaurant.com/,3067 Grand Avenue,Douglas Road Corridor,food_beverage,4.5,N,verified
jar_of_hearts_inc,Jar of Hearts Inc.,(305) 335-5285,https://www.jarofhearts.org/,"16650 SW 88th St, Miami, FL 33196",Coral Gables,arts_culture,5,Y,verified
javieralonsomddermatology,"Javier Alonso, MD Dermatology",(305) 443-2983,https://coralgablesdermatology.com/,,Coral Gables,healthcare,4.4,N,verified
jc_nails,JC Nails,(305) 265-0204,http://jcspanailsmiami.com/,"625 SW 57th Ave, Miami, FL 33144",Coral Gables,retail,4.2,N,verified
jcmoratec,"JCM Corporate CPA, P.A.",(786) 536-7295,https://jcmcorporate.com/,,Ponce de Leon Corridor,accounting,5.0,N,verified
jcpenney,JCPenney,(305) 666-1911,https://www.jcpenney.com/locations/fl/miami/clothing-stores-miami-fl-1360.html,,Sunset / South Gables,retail,,N,verified
jennifermirandamd,"Jennifer Miranda, MD",(786) 227-6811,https://www.purehealthmiami.com/,,Bird Road Corridor,other,4.9,N,verified
jennycmontesdeocapinedamdprimecareofcoralgables,"Jenny C. Montes De Oca Pineda, MD - PrimeCare of Coral Gables",(305) 443-3001,http://www.primecare1.com/,,Alhambra Circle,healthcare,4.6,N,verified
jenny_craig,Jenny Craig,(305) 448-3508,https://locations.jennycraig.com/fl/miami/weight-loss-center-960.html,2720 South Dixie Highway,Douglas Road Corridor,healthcare,5,N,verified
jennypcaceresdccoralgablesfamilychiropractic,"Jenny P. Caceres, DC. Coral Gables Family Chiropractic",(305) 648-2502,http://coralgableschiro.com/,,Coral Gables,healthcare,4.9,N,verified
jerry_herman_ring_theatre,Jerry Herman Ring Theatre,(305) 284-3355,http://www.as.miami.edu/ringtheatre/,1312 Miller Road,University of Miami Area,arts_culture,4.6,N,verified
jewelers_gold_and_gifts,Jeweler's Gold and Gifts,(305) 445-5242,https://amauryjewelry.com/,5753 Southwest 40th Street,Bird Road Corridor,retail,4.6,N,unverified
jewish_community_services_of_south_florida,Jewish Community Services of South Florida,(305) 576-6550,https://jcsfl.org/,"12000 Biscayne Blvd, North Miami, FL 33181",Coral Gables,other,4.2,Y,verified
jiffy_lube,Jiffy Lube,(305) 661-9928,https://jiffylubespecials.com/locations/florida/7798-a-coral-way-miami-33155?utm_source=GMB&utm_medium=organic&utm_campaign=Map_Pack_Store_3688,4050 Southwest 67th Avenue,Bird Road Corridor,retail,4.4,N,verified
jimmy_johns,Jimmy John's,(305) 447-9900,https://locations.jimmyjohns.com/fl/coralgables/sandwiches-576.html?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAyNDA4MzY0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,125 Miracle Mile,Miracle Mile,food_beverage,4,N,verified
jivesmedia,Jives Media,(650) 420-7455,https://www.jivesmedia.com/digital-marketing-agency-in-miami/,,Coral Gables,marketing,5.0,N,verified
joan_reitsma,Joan Reitsma,(305) 527-3204,https://gablesfoundation.org/,"288 Aragon Ave Suite D, Coral Gables, FL 33134",Coral Gables,other,5,Y,unverified
joannas_place,Joanna's Place,(305) 661-5777,https://joannasmarketplace.com/?utm_source=GMBlisting&utm_medium=organic,"8247 S Dixie Hwy, Miami, FL 33143",Sunset / South Gables,food_beverage,4.5,N,verified
johnmartinsirishpubrestaurant,John Martin's Irish Pub & Restaurant,(305) 209-0609,https://johnmartinsmiami.com/,,Coral Gables,food_beverage,3.9,N,verified
johntrickmuscalaw,John Patrick Musca Law,(305) 203-0333,https://www.muscalaw.com/locations/miami,,Coral Gables,legal,,N,verified
johnwilliamuribemd,"John William Uribe, MD",(786) 268-6200,https://baptisthealth.net/doctors/John-William-Uribe/868112?utm_source=yext&utm_medium=google&utm_campaign=listing&y_source=1_MTIyMDgzMDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,University of Miami,healthcare,4.8,N,verified
johnmartins,JohnMartin's,305-209-0609,https://johnmartinsmiami.com/,,miracle mile,food_beverage,4.0,Y,verified
johnnywas,Johnny Was,(305) 351-4037,https://www.johnnywas.com/store/coral-gables/38-1022,,Bird Road Corridor,retail,4.3,N,verified
jollygoodmarketing,Jolly Good Marketing,(305) 686-0445,http://www.jollygoodmarketing.com/,,Coral Gables,marketing,5.0,N,verified
jolt_charge_inc,Jolt Charge Inc.,(973) 444-5719,https://joltcharge.com,"10 Aragon Ave, Coral Gables, FL 33134",Coral Gables,other,,Y,unverified
joncoiffurehairstudio,Joncoiffure Hair Studio,(305) 607-8942,,,Miracle Mile,personal_services,4.6,N,
jorge_enterprises_gc__construction,Jorge Enterprises GC - Construction,(305) 492-5916,https://je-gc.com/,PO Box,Miracle Mile,construction,5,N,unverified
jorgespharmacy,Jorge's Pharmacy,(305) 856-1252,,,Coral Gables,healthcare,4.6,N,
josemartischool,Jose Marti School,,https://josemartischool.com/,,Douglas Road Corridor,education,,N,verified
josemartischool1stcampus,Jose Marti School 1st Campus,,,,Douglas Road Corridor,education,,N,
josemartischool2ndcampus,Jose Marti School 2nd Campus,,,,Douglas Road Corridor,education,,N,
josemartischool3rdcampus,Jose Marti School 3rd Campus,,,,Coral Gables,education,,N,
jose_milton_foundation,Jose Milton Foundation,(305) 450-8222,https://miltonphilanthropy.org,"3211 Ponce de Leon Blvd Suite 301, Coral Gables, FL 33134",Coral Gables,nonprofit,2.7,Y,unverified
jose_rodriguezfeliz_md,"Jose RodriguezFeliz, MD",(305) 563-3030,https://rodriguezfelizmd.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Southwest 57th Avenue,Sunset / South Gables,other,5,Y,verified
joy_by_llc,"Joy By, LLC",(310) 729-6070,https://www.holidayjoyby.com/,"332 Miracle Mile, Coral Gables, FL 33134",Coral Gables,other,5,Y,verified
jreleeeducationalcenter,Jre Lee Educational Center,,,,Sunset / South Gables,education,,N,
julianacostacoralgablesrealtoratcomss,Julian Acosta - Coral Gables Realtor at Compass,(786) 473-2565,https://julianmiamirealtor.com/coral-gables,,Sunset / South Gables,real_estate,5.0,N,verified
juneauconstructioncomny,Juneau Construction Company,(305) 438-7666,http://www.juneaucc.com/,,Coral Gables,construction,4.8,N,verified
junior_achievement_of_greater_miami,Junior Achievement of Greater Miami,(305) 687-3977,http://www.jamiami.org/,"95 Merrick Wy 3rd floor, Coral Gables, FL 33134",Coral Gables,healthcare,4.3,Y,verified
juniorleagueofmiami,Junior League of Miami,(305) 443-0160,http://www.jlmiami.org/,,Coral Gables,nonprofit,4.6,N,verified
junior_orange_bowl,Junior Orange Bowl,(305) 662-1210,http://juniororangebowl.org/,,Coral Gables,other,,Y,verified
jvv_roofing,JVV Roofing,(786) 780-4440,https://www.jvvroofing.com/,"5701 Sunset Dr #350, South Miami, FL 33143",Sunset / South Gables,construction,4.6,N,verified
jwr_construction,JWR Construction,(954) 480-2800,https://www.jwrconstruction.com/,"1311 W Newport Center Dr # C, Deerfield Beach, FL 33442",Coral Gables,construction,4.3,Y,verified
jzhelpsafloridainjurylawfirm,JZ helps (a Florida injury law firm),(305) 661-9977,https://www.justinziegler.net/,,Sunset / South Gables,legal,4.9,N,verified
kaesushi,KAE Sushi,,,,Coral Gables,food_beverage,4.3,N,
kaloboutique,Kalo Boutique,(305) 833-8989,,,Ponce de Leon Corridor,retail,5.0,N,
kao_sushi__grill,Kao Sushi & Grill,(786) 864-1212,http://www.kaosushigrill.com/,127 Miracle Mile,Miracle Mile,food_beverage,4.2,N,verified
kartell,Kartell,(305) 573-4010,http://kartell.com/,"490 Biltmore Way, Coral Gables, FL 33134",Coral Gables,retail,4.3,Y,verified
kaseya_center,Kaseya Center,(786) 777-1000,https://www.kaseyacenter.com/,"601 Biscayne Blvd, Miami, FL 33132",Coral Gables,arts_culture,4.7,Y,verified
katerinabucciarellicoralgablesrealestatebrokerinnovatiorealtygroupmiamiflorida,"Katerina Bucciarelli, Coral Gables Real Estate Broker, Innovatio Realty Group Miami Florida",(646) 217-1011,https://innovatiore.com/,,Bird Road Corridor,real_estate,5.0,N,verified
kaufman_dolowich,Kaufman Dolowich,(305) 610-2843,https://kaufmandolowich.com,"3399 Ponce de Leon Blvd #202, Coral Gables, FL 33134",Coral Gables,legal,5,Y,unverified
kavachninagallery,Kavachnina Gallery,(786) 355-4394,http://www.kavachnina.com/,,Coral Gables,arts_culture,5.0,N,verified
kazmalaje,Kazmalaje,(305) 833-9968,https://kazmaleje.com,"2610 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,other,5,Y,unverified
kbelectronics,KB Electronics,(954) 346-4900,https://acim.nidec.com/drives/kbelectronics,,Coral Gables,other,4.4,N,verified
keen_battle_mead_company,Keen Battle Mead & Company,(305) 820-6702,https://www.kbmco.com/ins-fl/,"7850 NW 146th St #200, Hialeah, FL 33016",Coral Gables,other,3.4,Y,verified
keik_bakeshop,Keik Bakeshop,(305) 763-1543,https://keikbakeshop.com,"1450 NW 87th Ave Suite 110, Doral, FL 33172",Coral Gables,retail,4.9,Y,unverified
keller_williams,Keller Williams,(786) 747-7426,https://kellerwilliams.com,"550 Biltmore Way PH2 A&B, Coral Gables, FL 33134",Coral Gables,real_estate,4.1,Y,unverified
kellerwilliamscapitalrealty,Keller Williams Capital Realty,(305) 662-7325,http://coralgables.yourkwoffice.com/,,Coral Gables,real_estate,4.1,N,verified
kellerwilliamsrealtygraceizquierdo,Keller Williams Realty: Grace Izquierdo,(305) 244-1459,http://www.homesbygrace.com/,,Coral Gables,real_estate,5.0,N,verified
kellogg_school_of_management_northwestern_university,"Kellogg School of Management, Northwestern University",(305) 442-7780,https://www.kellogg.northwestern.edu/programs/executive-mba/locations-and-schedule/miami-monthly.aspx,"95 Merrick Wy # 100, Coral Gables, FL 33134",Coral Gables,education,5,Y,verified
kerdykrealestate,Kerdyk Real Estate,(305) 446-2586,http://www.kerdyk.com/,,Ponce de Leon Corridor,real_estate,5.0,N,verified
kesk_global_group_llc,"KESK Global Group, LLC",(786) 523-0003,https://www.keskglobal.com/,,Coral Gables,financial_services,,Y,verified
key_transportation,Key Transportation,(305) 751-5005,https://key-transportation.com/,"13215 W Okeechobee Rd, Hialeah, FL 33018",Coral Gables,accounting,3.9,Y,verified
keyes_company_coral_gables_office,Keyes Company  Coral Gables Office,(305) 984-6344,https://elizabethperezteam.com,,Coral Gables,professional_services,,Y,verified
kfc,KFC,(305) 446-9612,https://locations.kfc.com/fl/miami/2375-sw-8th-street,2375 Southwest 8th Street,Bird Road Corridor,food_beverage,3.9,N,verified
khouridermatology,Khouri Dermatology,(305) 361-8200,https://www.khouridermatology.com/,,Coral Gables,healthcare,4.6,N,verified
kick_martial_arts_studio,Kick Martial Arts Studio,(786) 542-9097,http://www.kickmiami.com/,1430 Ponce de Leon Boulevard,Ponce de Leon Corridor,wellness,5,N,verified
kidstationdaycarecenter,Kid Station Day Care Center,,,,Coral Gables,education,,N,
kiddiecountryclub,Kiddie Country Club,,https://coralgablescountryclub.com/,,Coral Gables,education,,N,verified
kiddiecountryclubschool,Kiddie Country Club School,,,,Coral Gables,education,,N,
kidz_medical_services,Kidz Medical Services,(305) 661-1515,https://www.kidzmedical.com/,"5955 Ponce de Leon Blvd, Coral Gables, FL 33146",Coral Gables,healthcare,2.2,Y,verified
kimleyhorn,Kimley-Horn,(305) 673-2025,http://www.kimley-horn.com/,,Ponce de Leon Corridor,professional_services,5.0,N,verified
kindred_hospital__south_florida__coral_gables,Kindred Hospital - South Florida - Coral Gables,(786) 526-6101,https://www.kindredhospitals.com/locations/florida/south-florida-coral-gables,Southwest 8th Street,Coral Gables,healthcare,4.2,N,verified
kingschristianschool,Kings Christian School,,http://www.kcsmiami.com/,,Bird Road Corridor,education,,N,verified
kitchen_57,Kitchen 57,(786) 238-7179,https://www.kitchen57miami.com/,"7301 SW 57th Ct STE 100, South Miami, FL 33143",Coral Gables,food_beverage,4.7,Y,verified
kiwanis_club_of_little_havana_inc,Kiwanis Club of Little Havana Inc.,(305) 644-8888,https://carnavalmiami.com/,"1400 SW 1st St, Miami, FL 33135",Coral Gables,nonprofit,4.4,Y,verified
knight_center_for_music_innovation,Knight Center for Music Innovation,(305) 284-2400,https://facilities.frost.miami.edu/performance-halls/knight-center-for-music-innovation/index.html,5513 San Amaro Drive,University of Miami Area,arts_culture,5,N,verified
knight_sports_complex,Knight Sports Complex,,https://miamihurricanes.com/facilities/knight-complex/,5831 San Amaro Drive,University of Miami Area,wellness,5,N,verified
kojin_20,Kojin 2.0,(786) 747-1404,https://www.kojin2.com/,804 Ponce de Leon,Coral Gables,food_beverage,4.6,Y,verified
kompare_taxes,Kompare Taxes,(786) 483-8789,http://www.komparetaxes.com/,6807 Southwest 40th Street,Bird Road Corridor,professional_services,4.2,N,verified
kozyak_tropin_throckmorton_pa,"Kozyak Tropin & Throckmorton, P.A.",(305) 372-1800,http://kttlaw.com/,"2525 Ponce de Leon Blvd 9th Floor, Coral Gables, FL 33134",Coral Gables,legal,2.3,Y,verified
kreps_pr_marketing,Kreps PR & Marketing,(305) 663-9802,http://www.krepspr.com/,"220 Alhambra Cir Suite 300, Coral Gables, FL 33134",Coral Gables,marketing,5,Y,verified
kristi_house,Kristi House,(305) 547-6800,http://www.kristihouse.org/,"1265 NW 12th Ave, Miami, FL 33136",Coral Gables,other,4.7,Y,verified
ksdt_cpa,"KSDT, CPA",(305) 670-3370,http://www.ksdt.com/,,Coral Gables,accounting,,Y,verified
kuan,Kuan,(786) 408-4636,,"1450 Madruga Ave STE 302, Miami, FL 33146",University of Miami Area,hospitality,4.9,N,
kukicadvertising,Kukic Advertising,(305) 677-1621,http://kukicadvertising.com/,,Ponce de Leon Corridor,marketing,5.0,N,verified
kurzbankurzbantetzelipratt,Kurzban Kurzban Tetzeli & Pratt PA,(305) 744-5888,https://www.kktplaw.com/?npcmp=dir:local:1575323:33134,,Coral Gables,legal,4.7,N,verified
kurzban_kurzban_tetzeli_and_pratt,Kurzban Kurzban Tetzeli and Pratt,(305) 444-0060,https://www.kktplaw.com/?npcmp=dir:local:1575323:33134,"131 Madeira Ave, Coral Gables, FL 33134",Coral Gables,legal,4.7,Y,verified
kurzbankurzbanweingertetzeli_and_pratt,"Kurzban,Kurzban,Weinger,Tetzeli and Pratt",(305) 744-5888,https://www.kktplaw.com/?npcmp=dir:local:1575323:33134,2650 Southwest 27th Avenue,Douglas Road Corridor,legal,4.7,N,verified
kydeco,KyDeco,(201) 502-0358,,,Coral Gables,retail,4.9,N,
l_m_engraving_trophy_company,L & M Engraving & Trophy Company,(305) 273-7607,http://www.lmengraving.com/?utm_source=google,"9465 SW 56th St, Miami, FL 33165",Coral Gables,accounting,4.1,Y,verified
lr_structural_corp,L&R Structural Corp.,(305) 220-8200,http://www.lrstructural.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2097039469708118890,"6495 Bird Rd, Miami, FL 33155",Bird Road Corridor,professional_services,4.7,N,verified
lamour_boutique,L'Amour Boutique,(305) 992-0630,https://lamourspafl.com/?contact_posted=true#ContactForm-AcDc2d2N4VDc4MUxpc__contact_form_3BFzBK,6558 Southwest 40th Street,Bird Road Corridor,retail,4.9,N,unverified
lartisane,L'Artisane,(786) 502-8595,https://www.lartisanebakery.com/,2526 Ponce de Leon Boulevard,Miracle Mile,retail,4.7,N,verified
loccitane_en_provence,L'Occitane En Provence,(305) 445-1040,https://www.loccitane.com/en-us/store?id=04OCST070&y_source=1_MTM3MjIxMjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"330 San Lorenzo Ave, Coral Gables, FL 33146",Coral Gables,personal_services,4.6,Y,verified
labellasalon,La Bella Salon,(305) 444-1412,https://www.labellasalons.com/,,Ponce de Leon Corridor,personal_services,4.8,N,verified
laboulangerieboulmich,La Boulangerie Boul'Mich,(305) 858-1080,https://www.laboulangerieusa.com/,,Coral Gables,food_beverage,4.7,N,verified
la_carreta,La Carreta,(305) 444-7501,http://lacarreta.com/,3632 Southwest 8th Street,Coral Gables,food_beverage,4.2,N,verified
lacasitacubancuisine,La Casita Cuban Cuisine,,https://lacasitacubancuisine.com/,,Coral Gables,food_beverage,4.1,N,verified
la_casita_restaurant,La Casita Restaurant,(305) 448-8224,https://lacasitacubancuisine.com/,3805 Southwest 8th Street,Coral Gables,food_beverage,4.5,N,verified
laelegantecleaners,La Elegante Cleaners,(305) 444-8711,https://www.instagram.com/laelegante_cleaners/?hl=en,,Coral Gables,personal_services,4.1,N,verified
la_familia,La Familia,(305) 894-2993,http://www.lafamiliamultiservices.com/,"4800 W Flagler St, Coral Gables, FL 33134",University of Miami Area,hospitality,3.6,N,verified
