business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
Keen Battle Mead & Company,(305) 558-1101,https://www.kbmco.com/ins-fl/,"7850 NW 146th St #200, Hialeah, FL 33016",,,,3.4,,Insurance agency,,serpapi
Keik Bakeshop,(305) 640-5160,https://keikbakeshop.com/,"1450 NW 87th Ave Suite 110, Doral, FL 33172",,,,4.9,,Restaurant,,serpapi
Keller Williams,(305) 662-7325,http://coralgables.yourkwoffice.com/,"550 Biltmore Way PH2 A&B, Coral Gables, FL 33134",,,,4.1,,Real estate agency,,serpapi
"Kellogg School of Management, Northwestern University",(305) 442-7780,https://www.kellogg.northwestern.edu/programs/executive-mba/locations-and-schedule/miami-monthly.aspx,"95 Merrick Wy # 100, Coral Gables, FL 33134",,,,5,,['University'],,serpapi
Key Transportation,(877) 539-5005,https://key-transportation.com/,"13215 W Okeechobee Rd, Hialeah, FL 33018",,,,3.9,,Chauffeur service,,serpapi
KFC,(305) 446-9612,https://locations.kfc.com/fl/miami/3535-sw-22nd-street,"3535 SW 22nd St, Miami, FL 33145",,,,3.9,,Chicken restaurant,,serpapi
Kick Martial Arts Studio,(786) 542-9097,http://www.kickmiami.com/,"1430 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,5,,['Martial arts school'],,serpapi
Kidz Medical Services,(305) 661-1515,https://www.kidzmedical.com/,"5955 Ponce de Leon Blvd, Coral Gables, FL 33146",,,,2.2,,Corporate office,,serpapi
Kindred Hospital - South Florida - Coral Gables,(305) 448-1585,https://www.kindredhospitals.com/locations/florida/south-florida-coral-gables,"5190 SW 8th St, Coral Gables, FL 33134",,,,4.2,,"['Hospital', 'Rehabilitation center']",,serpapi
Kitchen 57,(786) 238-7179,https://www.kitchen57miami.com/,"7301 SW 57th Ct STE 100, South Miami, FL 33143",,,,4.7,,['Restaurant'],,serpapi
Kiwanis Club of Little Havana Inc.,(305) 644-8888,https://carnavalmiami.com/,"1400 SW 1st St, Miami, FL 33135",,,,4.4,,"['Foundation', 'Club', 'Social services organization']",,serpapi
Knight Center for Music Innovation,(305) 284-2400,https://facilities.frost.miami.edu/performance-halls/knight-center-for-music-innovation/index.html,"5513 San Amaro Dr, Coral Gables, FL 33146",,,,5,,Performing arts theater,,serpapi
Knight Sports Complex,,https://miamihurricanes.com/facilities/knight-complex/,"5821 San Amaro Dr, Coral Gables, FL 33146",,,,5,,['Volleyball court'],,serpapi
Kojin 2.0,(786) 747-1404,https://www.kojin2.com/,"804 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.6,,"['Japanese restaurant', 'Fine dining restaurant', 'Restaurant', 'Sushi restaurant']",,serpapi
Kompare Taxes,(786) 483-8789,http://www.komparetaxes.com/,"6807 SW 40th St, Miami, FL 33155",,,,4.2,,['Accounting firm'],,serpapi
"Kozyak Tropin & Throckmorton, P.A.",(305) 372-1800,http://kttlaw.com/,"2525 Ponce de Leon Blvd 9th Floor, Coral Gables, FL 33134",,,,2.3,,['Attorney'],,serpapi
Kreps PR & Marketing,(305) 663-9802,http://www.krepspr.com/,"220 Alhambra Cir Suite 300, Coral Gables, FL 33134",,,,5,,"['Public relations firm', 'Marketing agency', 'Marketing consultant']",,serpapi
Kristi House,(305) 547-6800,http://www.kristihouse.org/,"1265 NW 12th Ave, Miami, FL 33136",,,,4.7,,"['Youth social services organization', 'Non-profit organization']",,serpapi
Kuan,(786) 408-4636,,"1450 Madruga Ave STE 302, Miami, FL 33146",,,,4.9,208,['Psychiatrist'],,serpapi
Kurzban Kurzban Tetzeli & Pratt PA,(305) 744-5888,https://www.kktplaw.com/?npcmp=dir:local:1575323:33134,"131 Madeira Ave, Coral Gables, FL 33134",,,,4.7,116,"['Immigration attorney', 'Attorney', 'Legal services', 'Personal injury attorney']",,serpapi
Kurzban Kurzban Tetzeli and Pratt,(305) 744-5888,https://www.kktplaw.com/?npcmp=dir:local:1575323:33134,"131 Madeira Ave, Coral Gables, FL 33134",,,,4.7,116,"['Immigration attorney', 'Attorney', 'Legal services', 'Personal injury attorney']",,serpapi
"Kurzban,Kurzban,Weinger,Tetzeli and Pratt",(305) 744-5888,https://www.kktplaw.com/?npcmp=dir:local:1575323:33134,"131 Madeira Ave, Coral Gables, FL 33134",,,,4.7,116,"['Immigration attorney', 'Attorney', 'Legal services', 'Personal injury attorney']",,serpapi
L & M Engraving & Trophy Company,(305) 273-7607,http://www.lmengraving.com/?utm_source=google,"9465 SW 56th St, Miami, FL 33165",,,,4.1,,"['Trophy shop', 'Sign shop']",,serpapi
L&R Structural Corp.,(305) 220-8200,http://www.lrstructural.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2097039469708118890,"6495 Bird Rd, Miami, FL 33155",,,,4.7,,['Construction company'],,serpapi
L'Amour Boutique,(305) 992-0630,https://lamourspafl.com/?contact_posted=true#ContactForm-AcDc2d2N4VDc4MUxpc__contact_form_3BFzBK,"166 Madeira Ave Suite 110, Coral Gables, FL 33134",,,,4.9,,Spa,,serpapi
L'Artisane,(786) 502-8595,https://www.lartisanebakery.com/,"2526 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.7,,"['Bakery', 'Bistro', 'Brunch restaurant', 'French restaurant', 'Health food restaurant', 'Vegan restaurant', 'Vegetarian restaurant']",,serpapi
L'Occitane En Provence,(305) 445-1040,https://www.loccitane.com/en-us/store?id=04OCST070&y_source=1_MTM3MjIxMjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"330 San Lorenzo Ave, Coral Gables, FL 33146",,,,4.6,,Cosmetics store,,serpapi
La Carreta,(305) 444-7501,http://lacarreta.com/,"3632 SW 8th St, Miami, FL 33135",,,,4.2,,Cuban restaurant,,serpapi
La Casita Restaurant,(305) 448-8224,https://lacasitacubancuisine.com/,"3805 SW 8th St, Coral Gables, FL 33134",,,,4.5,,"['Cuban restaurant', 'Spanish restaurant']",,serpapi
La Familia,(305) 894-2993,http://www.lafamiliamultiservices.com/,"4800 W Flagler St, Coral Gables, FL 33134",,,,3.6,,Tax preparation service,,serpapi
LA Fitness,(305) 445-7140,https://www.lafitness.com/Pages/clubhome.aspx?clubid=712&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,"3301 Coral Wy, Miami, FL 33145",,,,2.7,,['Gym'],,serpapi
La Palma,(305) 445-8777,,"116 Alhambra Cir, Miami, FL 33134",,,,4,,"['Italian restaurant', 'Bar', 'Restaurant']",,serpapi
La Pata Gorda,(786) 963-8171,https://lapatagorda.com/,"232 Miracle Mile, Coral Gables, FL 33134",,,,4.8,,"['Seafood restaurant', 'Nuevo Latino restaurant']",,serpapi
La Provence,(305) 476-0530,,"2300 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.4,,"['French restaurant', 'Bakery', 'Cafe']",,serpapi
La Rosa Restaurant,(786) 870-5466,https://www.larosagastrobar.com/?y_source=1_MjAxNTc0NDk5Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"382 Miracle Mile, Coral Gables, FL 33134",,,,4.9,,"['Restaurant', 'Mexican restaurant']",,serpapi
"LAG REALTY INTERNATIONAL, S. A.",(305) 520-5420,https://thelanigroup.com/,"4601 Ponce de Leon Blvd Suite 102, Coral Gables, FL 33146",,,,5,,Real estate agency,,serpapi
Lakeside Patio Stage,(305) 445-1119,http://www.gablestage.org/,"1200 Anastasia Ave #230, Coral Gables, FL 33134",,,,4.8,,"['Performing arts theater', 'Non-profit organization']",,serpapi
Landmark at Merrick Park,+1 786-574-4116,https://www.landmarktheatres.com/miami/the-landmark-at-merrick-park,"358 San Lorenzo Ave, Coral Gables, FL 33146, United States",,,,4.3,,['Movie theater'],,serpapi
Lanes,(305) 667-3101,http://lanessouthmiami.com/,"5700 Sunset Dr, South Miami, FL 33143",,,,4.4,,Men's clothing store,,serpapi
Large Metal B,(786) 703-3125,http://hqdtechusa.com/,"3202 Coral Wy unit b, Coral Gables, FL 33145",,,,4.6,,Smoke shop,,serpapi
Larkin Community Hospital,(305) 284-7500,https://larkinhealth.com/en/,"7031 SW 62nd Ave, South Miami, FL 33143",,,,4.5,,"['General hospital', 'Hospital']",,serpapi
Latin American Art Museum,(305) 989-9085,http://www.latinartcore.com/,"1646 SW 8th St, Miami, FL 33135",,,,4.5,,Art gallery,,serpapi
Latin Press Media & Events,(305) 285-3133,https://www.latinpressinc.com/en/,"600 SW 22nd Ave, Miami, FL 33135",,,,5,,"['Media company', 'Event management company', 'Live music venue']",,serpapi
"Laura L. Russo, Esq. LLC",(305) 442-7393,http://www.rexrussolaw.com/contact.html,"1550 Madruga Ave, Coral Gables, FL 33146",,,,,,Legal services,,serpapi
Lavender Greenberg Estate Planning & Probate Law,+1 786-832-4694,http://lglawmiami.com/,"2525 Ponce de Leon Blvd Suit 300, Coral Gables, FL 33134, United States",,,,5,,"['Estate planning attorney', 'Law firm']",,serpapi
Law Office of Diaz & Nunez Elorza PA,(305) 831-3002,http://www.diazelorza.com/,"2100 Ponce de Leon Blvd STE 1170, Coral Gables, FL 33134",,,,4.9,,Law firm,,serpapi
Law Office of Ferdie and Lones Chartered,(305) 445-3557,https://ferdieandlones.com/,"717 Ponce de Leon Blvd STE 227, Coral Gables, FL 33134",,,,5,,['Attorney'],,serpapi
Law Office of Francisco A. Marty,(305) 545-5282,http://criminaldefenseattorneys.miami/,"6790 Coral Wy 3rd floor, Miami, FL 33155",,,,5,7,"['Criminal justice attorney', 'Attorney']",,serpapi
"Law Office of Francisco Cieza, P.A.",(305) 200-8748,http://www.ciezalawfirm.com/,"2525 Ponce de Leon Blvd Suit 300, Miami, FL 33134",,,,5,,"['Attorney', 'Family law attorney', 'General practice attorney', 'Insurance attorney']",,serpapi
Law Office of Vanessa D. Torres P.A.,(786) 359-4178,http://www.vdtlaw.com/,"999 Ponce de Leon Blvd # 500, Coral Gables, FL 33134",,,,4.9,72,"['Divorce lawyer', 'Family law attorney', 'Immigration attorney', 'Law firm', 'Legal services']",,serpapi
Law Offices of Lawrence S. Katz PA,(786) 304-1180,https://www.katzfamilylaw.com/?npcmp=dir:local:2113713:33156,"Two Datran Center, 9130 S Dadeland Blvd # 1511, Miami, FL 33156",,,,4.7,40,"['Divorce lawyer', 'Family law attorney']",,serpapi
Law Offices of Rodrigo S. Da Silva PA,(305) 615-1434,http://rdasilvalaw.com/,"777 Arthur Godfrey Rd #402, Miami Beach, FL 33140",,,,5,,Law firm,,serpapi
Le Parc Cafe,(305) 722-8785,https://leparccafe.com/,"997 N Greenway Dr, Coral Gables, FL 33134",,,,4.7,,"['Restaurant', 'Bakery', 'Breakfast restaurant', 'Brunch restaurant', 'Espresso bar', 'Ice cream shop', 'Patisserie']",,serpapi
Le Paris Cake Design Bakery,(305) 269-7000,http://lepariscakedesign.com/,"6180 SW 8th St, Miami, FL 33144",,,,4.3,,['Bakery'],,serpapi
Le petit cafe,(305) 442-9915,,"92 Miracle Mile, Coral Gables, FL 33134",,,,4.3,,"['Breakfast restaurant', 'Bakery', 'French restaurant']",,serpapi
Leader Service,(305) 858-1020,https://leaderservicemiami.com/,"1700 Coral Wy, Miami, FL 33145",,,,4.9,,"['Auto repair shop', 'Air conditioning repair service', 'Auto electrical service', 'Brake shop', 'Tire shop']",,serpapi
Leasing Office - District West Gables,(786) 765-4586,https://solenawestmiami.com/?utm_source=gmb&utm_medium=organic,"2001 Ludlam Rd, Miami, FL 33155",,,,4.6,,Apartment rental agency,,serpapi
Legal Services of Greater Miami Inc.,(305) 576-0080,http://www.legalservicesmiami.org/,"4343 W Flagler St #100, Miami, FL 33134",,,,4,,"['Legal services', 'Non-profit organization']",,serpapi
Legends  Miami Hurricanes,(305) 284-2211,http://www.miami.edu/,"1320 S Dixie Hwy, Coral Gables, FL 33146",,,,4.6,,Private university,,serpapi
LensCrafters,(786) 526-5053,https://local.lenscrafters.com/fl/coral-gables/358-san-lorenzo-avenue.html?cid=yext_E896&y_source=1_MTc0MzI4MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"Second Floor, 358 San Lorenzo Ave Space 2305, Coral Gables, FL 33146",,,,4.9,,"['Optometrist', 'Sunglasses store']",,serpapi
"Let Go Stress, LLC",(786) 328-8437,https://www.letgostress.com/,"3309 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,5,,['Wellness center'],,serpapi
"Let Them Have Cake, LLC",(305) 200-5575,https://letthemhavecakemiami.com/,"367 Alhambra Cir, Coral Gables, FL 33134",,,,4.9,,"['Bakery', 'Cafe', 'Wedding bakery']",,serpapi
Liberty Health Sciences,(786) 598-2022,https://ayrdispensaries.com/florida/miami-bird-rd/?utm_source=Google&utm_medium=GMB&utm_campaign=miami-bird-road,"6827 Bird Rd, Miami, FL 33155",,,,4.7,,['Cannabis store'],,serpapi
Libreria San Pablo,(305) 269-9585,http://www.sanpablomia.com/,"5800 SW 8th St, Miami, FL 33144",,,,4.9,,"['Book store', 'Catholic church', 'Event venue', 'Religious destination']",,serpapi
Life Imaging FLA,(954) 834-6362,https://lifeimagingfla.com/contact/?utm_source=gmb_auth,"2344 Douglas Rd, Coral Gables, FL 33134",,,,4.9,,['Medical diagnostic imaging center'],,serpapi
Life Theory Inc.,(786) 676-2592,https://lifetheorymia.com/,"2525 Ponce de Leon Blvd STE 302, Coral Gables, FL 33134",,,,5,,['Medical spa'],,serpapi
Life Time,(786) 437-4400,https://www.lifetime.life/locations/fl/coral-gables.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,"237 S Dixie Hwy, Coral Gables, FL 33133",,,,3.8,,"['Gym', 'Fitness center', 'Indoor cycling', 'Outdoor swimming pool', 'Personal trainer', 'Pilates studio', 'Yoga studio']",,serpapi
Life Time Coral Gables,(786) 437-4400,https://www.lifetime.life/locations/fl/coral-gables.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,"237 S Dixie Hwy, Coral Gables, FL 33133",,,,3.8,,"['Gym', 'Fitness center', 'Indoor cycling', 'Outdoor swimming pool', 'Personal trainer', 'Pilates studio', 'Yoga studio']",,serpapi
Lilly Pulitzer,(305) 441-9837,https://www.lillypulitzer.com/store/details/?storeId=80228-262&city=coral-gables&utm_source=gmb&utm_medium=organic,"358 San Lorenzo Ave #1525, Coral Gables, FL 33146",,,,4.2,,"[""Women's clothing store"", 'Clothing store', 'Fashion accessories store', 'Swimwear store']",,serpapi
Liquor Dreams,(305) 456-3567,http://liquordreams.com/,"248 Giralda Ave, Coral Gables, FL 33134",,,,4.9,,['Liquor store'],,serpapi
Lisset Galeyev Photography,(786) 202-6930,http://www.lissetgaleyevphotography.com/,"2614 SW 8th St, Miami, FL 33135",,,,5,,"['Photography studio', 'Photographer', 'Photography service', 'Portrait studio']",,serpapi
Little Caesars,(305) 541-6620,https://littlecaesars.com/en-us/store/7779,"3715 W Flagler St, Miami, FL 33134",,,,4.1,,Pizza restaurant,,serpapi
Little Local,(786) 909-3388,https://www.ittlelitaly.com/,"Miami, 3808 SW 8th St, Coral Gables, FL 33134",,,,4.8,,Vegan restaurant,,serpapi
Live Like Bella(R) Childhood Cancer Foundation,(786) 505-3914,http://livelikebella.org/,"2199 Ponce de Leon Blvd #303, Coral Gables, FL 33134",,,,5,,"['Non-profit organization', 'Association / Organization']",,serpapi
Llakhdar Coaching,(850) 322-8109,https://lakhdarcoaching.com/,,,,,,,Career guidance service,,serpapi
Loews Coral Gables Hotel,(786) 772-7600,https://www.loewshotels.com/coral-gables,"2950 Coconut Grove Dr, Coral Gables, FL 33134",,,,4.6,,"['Hotel', 'Conference center', 'Wedding venue']",,serpapi
Lokal Burgers and Beer,+1 305-442-3377,https://www.kushhospitality.com/lokal,"3190 Commodore Plaza, Miami, FL 33133, United States",,,,4.5,,"['Hamburger restaurant', 'American restaurant', 'Bar & grill', 'Beer store', 'Gastropub']",,serpapi
Lomax Legal PLLC,(305) 582-6506,http://www.lomaxlegal.com/,"396 Alhambra Cir # 202, Coral Gables, FL 33134",,,,3,,['Law firm'],,serpapi
Longevity PR Agency,(305) 497-9161,http://www.longevitymedia.co/,"253 NE 2nd St #609, Miami, FL 33132",,,,,,Advertising agency,,serpapi
Los Gallegos,+1 305-661-3040,https://www.instagram.com/losgallegosmiami,"6549 Bird Rd, Miami, FL 33155, United States",,,,4.5,,['Restaurant'],,serpapi
Los Jalapenos Coral Way,,,"2090 SW 67th Ave, Miami, FL 33155",,,,4.3,,"['Taco restaurant', 'Mexican restaurant']",,serpapi
Los Ranchos Coral Gables,(305) 200-5153,https://www.beststeaksinmiami.com/,"2728 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.1,,['Restaurant'],,serpapi
Lowe Art Gallery,(305) 284-3535,https://www.lowe.miami.edu/,"1301 Stanford Dr, Miami, FL 33146",,,,4.6,,"['Art museum', 'Tourist attraction']",,serpapi
Lowe Art Museum,(305) 284-3535,https://www.lowe.miami.edu/,"1301 Stanford Dr, Miami, FL 33146",,,,4.6,,"['Art museum', 'Tourist attraction']",,serpapi
"Lowell International Realty, LLC",(305) 520-5420,https://thelanigroup.com/,"4601 Ponce de Leon Blvd Suite 102, Coral Gables, FL 33146",,,,5,,Real estate agency,,serpapi
"LRK Seating Products, LLC",(866) 963-1500,https://lrkseating.com/,"15763 NW 16th Ct, Miami, FL 33169",,,,5,,"['Furniture manufacturer', 'Bar restaurant furniture store', 'Interior designer', 'Outdoor furniture store', 'Restaurant supply store']",,serpapi
Ludlam Insurance,(305) 669-8823,,"2504 SW 67th Ave, Miami, FL 33155",,,,4.7,,['Insurance agency'],,serpapi
Luis Galindo Latin America Restaurant,(305) 267-9995,https://luisgalindolatinamerica.shop/,"898 Red Rd, West Miami, FL 33144",,,,4.3,,"['Cuban restaurant', 'Breakfast restaurant', 'Latin American restaurant']",,serpapi
Lulu,(305) 506-1378,https://shop.lululemon.com/stores/us/coral-gables/merrick-park?utm_source=organic&utm_medium=local_listings&utm_campaign=GBP,"342 San Lorenzo Ave Unit 1050, Coral Gables, FL 33146",,,,4.1,,Sportswear store,,serpapi
Luly B Inc.,(305) 417-8817,http://www.lulyb.com/,,,,,5,,"['Consultant', 'Service establishment']",,serpapi
M. Bravo-Campa DDS and Leyanne Salvador DMD Dentist,(305) 266-3974,http://www.salvadordmd.com/,"6507 Coral Wy, Miami, FL 33155",,,,4.7,,Dentist,,serpapi
M2E Consulting Engineers,(305) 998-0663,,"201 Alhambra Cir, Coral Gables, FL 33134",,,,4,,"['Engineering consultant', 'Architecture firm', 'Attorney referral service', 'Condominium complex', 'Real estate developer']",,serpapi
M2Skin,(407) 600-1656,https://www.m2skin.com/,"114 NW 25th St unit #102, Miami, FL 33127",,,,5,,['Health and beauty shop'],,serpapi
Macdonald West,(305) 666-9919,https://www.mcdonalds.com/us/en-us/location/FL/CORAL-GABLES/1148-DIXIE-HWY/14782.html?cid=RF:YXT:GMB::Clicks,"1148 S Dixie Hwy, Coral Gables, FL 33146",,,,3.5,,Fast food restaurant,,serpapi
Mack Cycle and Fitness,(305) 661-8363,https://www.mackcycle.com/,"5995 Sunset Dr, Miami, FL 33143",,,,4.8,,"['Bicycle Shop', 'Bicycle repair shop', 'Road cycling', 'Sporting goods store', 'Sportswear store']",,serpapi
Macondo Coffee Roasters,(786) 860-5515,https://macondocoffee.com/,"820 SW 20th Ave, Miami, FL 33135",,,,4.8,,Espresso bar,,serpapi
Made In Miami,(862) 451-9200,http://madeinmiami.io/,"39 Harding Ave, Clifton, NJ 07011",,,,4.5,,['Tapas restaurant'],,serpapi
Mahoney-Pearson Dining Hall,(305) 284-2715,https://business-services.miami.edu/departments/auxiliary-services/dining-services/index.html,"1350 Miller Rd #132, Coral Gables, FL 33146",,,,4.3,,['Food court'],,serpapi
MaidelinGC,(786) 899-1385,https://hairbymaidelingc.square.site/,"4237 W Flagler St #1, Miami, FL 33134",,,,5,,['Hairdresser'],,serpapi
Maison Berger USA Inc.,(212) 753-7300,https://maison-berger.com/,"358 San Lorenzo Ave Suite 2327, Coral Gables, FL 33146",,,,5,,['Perfume store'],,serpapi
Maiz y Agave,(305) 723-9898,https://www.maizyagave.com/,"375 Miracle Mile, Miami, FL 33134",,,,4.7,,"['Restaurant', 'Mexican restaurant']",,serpapi
Major Food Group | Sadelle Restaurant,(305) 266-2639,http://mameymiami.com/,"1350 S Dixie Hwy, Coral Gables, FL 33146",,,,4.3,,Restaurant,,serpapi
maman,(305) 603-9206,https://mamannyc.com/locations/coral-gables,"136 Miracle Mile, Coral Gables, FL 33134",,,,4.7,,"['Coffee shop', 'Breakfast restaurant', 'Brunch restaurant', 'Cafe', 'Delivery service', 'Dessert shop', 'European restaurant', 'Family restaurant', 'French restaurant', 'Restaurant']",,serpapi
Maman Coffee Bakery Kitchen,(305) 603-9206,https://mamannyc.com/locations/coral-gables,"136 Miracle Mile, Coral Gables, FL 33134",,,,4.7,,"['Coffee shop', 'Breakfast restaurant', 'Brunch restaurant', 'Cafe', 'Delivery service', 'Dessert shop', 'European restaurant', 'Family restaurant', 'French restaurant', 'Restaurant']",,serpapi
Mamey Miami,(305) 266-2639,http://mameymiami.com/,"1350 S Dixie Hwy, Coral Gables, FL 33146",,,,4.3,,"['Restaurant', 'Asian fusion restaurant', 'Caribbean restaurant', 'Polynesian restaurant']",,serpapi
Mandel Law Group PA,(305) 233-5041,https://www.mandellawgroup.com/,"8925 SW 148th St Suite 200, Palmetto Bay, FL 33176",,,,3,2,['Trial attorney'],,serpapi
Marathon,(305) 448-6145,,"195 Bird Rd, Coral Gables, FL 33146",,,,3.4,,Gas station,,serpapi
Marbella Perfumes,(305) 290-1615,https://tijon.com/pages/miami,"1600 Ponce de Leon Blvd Suite A, Coral Gables, FL 33134",,,,5,,Perfume store,,serpapi
Mariner Wealth Advisors,+1 305-443-0060,https://www.marinerwealthadvisors.com/,"800 Douglas Rd # 900, Coral Gables, FL 33134, United States",,,,5,,['Financial planner'],,serpapi
Maritza Capiro Interior Designs Corp.,(305) 528-2332,https://www.maritzacapiro.com/interior-design/coral-gables/?utm_source=GMBCoral&utm_medium=organic,"4160 SW 11th St, Coral Gables, FL 33134",,,,5,,"['Interior designer', 'Interior Decorator']",,serpapi
Market NXT,(305) 529-1215,https://www.shopsatmerrickpark.com/en.html,"358 San Lorenzo Ave, Coral Gables, FL 33146",,,,4.6,,Shopping mall,,serpapi
marketing,(305) 783-3407,https://heydaymarketing.com/,"141 Sevilla Ave, Coral Gables, FL 33134",,,,4.9,,Marketing agency,,serpapi
Markham Yard,(305) 445-6642,https://www.markhamyard.com/,"2121 Ponce de Leon Blvd Suite 530, Coral Gables, FL 33134",,,,5,,['Advertising agency'],,serpapi
"MARLY Q, LLC",(305) 908-2483,https://www.marlyq.com/,,,,,5,,"['Consultant', 'Service establishment']",,serpapi
Marriott International  CALA Development,(305) 629-3400,https://www.marriott.com/en-us/hotels/miada-marriotts-villas-at-doral/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"4101 NW 87th Ave, Miami, FL 33178",,,,4.5,,Hotel,,serpapi
"Marsicano + Leyva, PLLC",(305) 721-2917,http://www.mlesquire.com/,"1600 Ponce de Leon Blvd 10th floor, Coral Gables, FL 33134",,,,4.9,62,"['Family law attorney', 'Business attorney', 'Civil law attorney', 'Divorce lawyer', 'Divorce service', 'Law firm', 'Legal services', 'Trial attorney']",,serpapi
Mary's Cafeteria,(305) 443-6672,https://www.instagram.com/maryscafemiami/?hl=en,"2542 SW 27th Ave, Miami, FL 33133",,,,4.4,,"['Restaurant', 'Laundromat']",,serpapi
Massage Envy,(305) 648-7149,https://locations.massageenvy.com/florida/coral-gables/256-miracle-mile.html?utm_source=GMB&utm_medium=useractions&utm_campaign=website,"256 Miracle Mile, Coral Gables, FL 33134",,,,4.5,,Massage spa,,serpapi
Math & reading focus Gables Tutoring,(786) 972-1602,https://gablestutoring.com/,"1900 SW 57th Ave #1, Miami, FL 33155",,,,4.9,,Tutoring service,,serpapi
Matson-Charlton Surety Group,(305) 662-3852,https://www.mcsurety.com/,"700 S Dixie Hwy # 100, Coral Gables, FL 33146",,,,5,,['Insurance agency'],,serpapi
Matsuri,(305) 663-1615,http://www.matsurimiami.com/,"5759 Bird Rd, Miami, FL 33155",,,,4.4,,['Japanese restaurant'],,serpapi
Mattress Firm,(786) 237-2983,https://www.mattressfirm.com/en-us/stores/fl/coral-gables/052100/?&utm_source=Google%20My%20Business&utm_medium=organic&utm_campaign=GMB&utm_term=coral%20gables%20fl&utm_kxconfid=uflnw2ovk,"1204 S Dixie Hwy, Coral Gables, FL 33146",,,,4.9,,Mattress store,,serpapi
"Mauricio J. Barba, RE Broker/Associate",(305) 439-8311,https://miamisignaturehomes.com/?utm_source=gbp&utm_medium=organic,"1515 Sunset Dr Suite 40, Coral Gables, FL 33143",,,,4.8,,"['Real estate agent', 'Real estate agency', 'Real estate consultant']",,serpapi
Mayfair Grill,(305) 441-0000,https://www.mayfair-grill.com/,"3000 Florida Ave, Miami, FL 33133",,,,4.4,,"['Restaurant', 'American restaurant', 'Grill', 'Brunch restaurant']",,serpapi
Mayfair House Hotel & Garden,(305) 441-0000,https://www.mayfairhousemiami.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,"3000 Florida Ave, Miami, FL 33133",,,,4.6,,"['Hotel', 'Event venue', 'Wedding venue']",,serpapi
Mazdi | Omnicultural Marketing Agency,(786) 431-4555,http://www.mggmedia.com/,"45 Valencia Ave, Coral Gables, FL 33134",,,,5,,Media consultant,,serpapi
"McCarter & English, LLP",(212) 609-6800,https://www.mccarter.com/,"250 W 55th St 13th Floor, New York, NY 10019",,,,3.8,,['Law firm'],,serpapi
McCombie Group,(786) 664-8340,http://www.mccombiegroup.com/,"901 Ponce de Leon Blvd Ste. 700, Coral Gables, FL 33134",,,,5,,"['Investment bank', 'Business management consultant', 'Private equity firm']",,serpapi
McDonald's,(305) 666-9919,https://www.mcdonalds.com/us/en-us/location/FL/CORAL-GABLES/1148-DIXIE-HWY/14782.html?cid=RF:YXT:GMB::Clicks,"1148 S Dixie Hwy, Coral Gables, FL 33146",,,,3.5,,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",,serpapi
McGuire Woods,,http://www.citybeautiful.net/,Florida,,,,,,,,serpapi
McKellar Poursine PLLC,+1 305-721-2954,http://mckellarpoursine.com/,"Upon Request, 175 SW 7th St STE 1611, Miami, FL 33130, United States",,,,5,,['Law firm'],,serpapi
MD Now Urgent Care,(305) 569-9942,https://www.mymdnow.com/locations/dade/coral-way?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,"2750 Coral Wy, Coral Gables, FL 33145",,,,4.5,,['Urgent care center'],,serpapi
MD Now Urgent Care - Coral Way,(305) 569-9942,https://www.mymdnow.com/locations/dade/coral-way?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,"2750 Coral Wy, Coral Gables, FL 33145",,,,4.5,,['Urgent care center'],,serpapi
MD Senior Placement,(855) 444-4525,http://www.floridaseniorplacement.net/,,,,,5,,Assisted living facility,,serpapi
MDCPS Office of Community Engagement,(305) 284-6636,https://civic.miami.edu/,"Dooly Memorial Classroom Building, 1111 Memorial Dr, Coral Gables, FL 33146",,,,,,University,,serpapi
Mean Average,,,"2901 Coconut Grove Dr, Coral Gables, FL 33134",,,,5,,['Sculpture'],,serpapi
Medical Care Survices Miami,(305) 501-2306,https://www.mcskeys.com/,"Davmor Center, 4300 SW 73rd Ave #110, Miami, FL 33155",,,,4,,Oxygen equipment supplier,,serpapi
Mera Photography,(305) 444-3143,https://murnorstudio.com/,"264 Andalusia Ave, Coral Gables, FL 33134",,,,4.9,,Photography studio,,serpapi
