business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
The Home Depot,(704) 365-1291,https://www.homedepot.com/l/Wendover/NC/Charlotte/28211/3608?emt=MSGoogleMaps,"1220 N Wendover Rd, Charlotte, NC 28211",35.1938299,-80.7918709,28211,4.1,1893,Hardware store,None,apify
Tightsqueeze Hardware Do It Best,(434) 432-2512,https://www.doitbest.com/tightsqueeze,"220 Tight Squeeze Rd, Chatham, VA 24531",36.788731,-79.396284,24531,4.4,83,Hardware store,None,apify
Burney True Value Hardware Of Seven Lakes,(910) 944-1516,https://www.burneyhardware.com/,"270 N Trade St, Seven Lakes, NC 27376",35.2678107,-79.5877785,27376,4.8,125,Hardware store,None,apify
Kenbridge Supply Co Inc,(434) 676-3555,http://www.acehardware.com/store-details/08793?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=08793,"311 S Broad St #846, Kenbridge, VA 23944",36.9604218,-78.12604,23944,4.7,131,Hardware store,None,apify
Mitchell Hardware,(252) 638-4261,http://mitchellhardwarenewbern.com/,"215 Craven St, New Bern, NC 28560",35.105415,-77.0388181,28560,4.9,699,Hardware store,None,apify
The Home Depot,(704) 535-6982,https://www.homedepot.com/l/East-Charlotte/NC/Charlotte/28227/3639?emt=MSGoogleMaps,"9501 Albemarle Rd, Charlotte, NC 28227",35.2125268,-80.6816447,28227,4.1,1400,Hardware store,None,apify
Ace Hardware,(252) 745-4111,http://www.acehardware.com/store-details/18918?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18918,"13646 NC-55, Alliance, NC 28509",35.143801,-76.793892,28509,4.8,4,Hardware store,None,apify
Lanier Hardware & Rental,(910) 259-4825,http://doitbest.com/lanier-hardware-and-rental,"307 W Wilmington St, Burgaw, NC 28425",34.5498149,-77.9310984,28425,4.6,94,Hardware store,None,apify
Blanton Building Supplies,(843) 756-6201,https://blantonsupplies.com/,"5001 Broad St, Loris, SC 29569",34.0614575,-78.8850264,29569,4.3,81,Hardware store,None,apify
Tractor Supply Co.,(336) 445-9900,https://www.tractorsupply.com/tsc/store_Madison-NC-27025_2063,"124 New Market, Madison, NC 27025",36.397483,-79.967545,27025,4.4,371,Hardware store,None,apify
Down East Ace,(252) 631-2720,https://www.acehardware.com/store-details/18010,"4109 Dr. M.L.K. Jr Blvd, New Bern, NC 28562",35.0941227,-77.1193026,28562,4.4,192,Hardware store,None,apify
Lowe's Home Improvement,(540) 265-6440,https://www.lowes.com/store/VA-Roanoke/1764?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1764-_-na-_-0-_-0&y_source=1_MTE4MzUzMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"4520 Challenger Ave NE, Roanoke, VA 24012",37.3240275,-79.874157,24012,4.1,1368,Hardware store,None,apify
M L Lanier & Smith Ace,(910) 285-3413,http://www.acehardware.com/store-details/03468?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=03468,"4646 S North Carolina 50 Hwy, Chinquapin, NC 28521",34.7941963,-77.776283,28521,4.8,91,Hardware store,None,apify
"The Padron Law Group, PLLC",(305) 377-9666,http://www.padronlaw.com/,"135 San Lorenzo Ave Ste 650, Coral Gables, FL 33146",25.7319712,-80.2575257,33146,5,6,Family law attorney,None,apify
Law Office of Jason M. Sullivan-Immigration Lawyer,(305) 394-6273,https://lojms.com/,"4000 Ponce de Leon Blvd Ste 470, Coral Gables, FL 33146",25.7340018,-80.2590085,33146,5,10,Immigration attorney,None,apify
"Robert N. Pelier, P. A.",(305) 529-9199,http://www.pelierlaw.com/,"4649 Ponce de Leon Blvd Ste 301, Coral Gables, FL 33146",25.726529,-80.263444,33146,4.9,96,Attorney,None,apify
"Bello & Martinez, PLLC.",(305) 967-8594,http://www.bmrlawgroup.com/,"1450 Madruga Ave Ste 409-A, Coral Gables, FL 33146",25.708783,-80.2821069,33146,4.9,56,Attorney,None,apify
Sardina Law Corporate/Immigration Lawyers,(305) 468-9262,https://www.sardinalawoffices.com/,"135 San Lorenzo Ave Ste 680, Coral Gables, FL 33146",25.7318905,-80.256965,33146,4.9,78,Immigration attorney,None,apify
Law Offices of Andre A. Rouviere,(305) 774-7000,https://rouvierelawfirm.com/,"4070 Laguna St, Coral Gables, FL 33146",25.733913,-80.261437,33146,4.8,86,Attorney,None,apify
Martha Mendez of Feinstein & Mendez,(786) 404-1024,https://fmpalawfirm.com/?utm_source=organic&utm_medium=gbp&utm_campaign=nsa-seo,"2600 Douglas Rd Ste 506, Coral Gables, FL 33134",25.7477553,-80.2547272,33134,5,201,Estate planning attorney,None,apify
"CAVA Law, LLC",(786) 675-6830,https://www.cava.law/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"1390 S Dixie Hwy Ste 1110, Coral Gables, FL 33146",25.7113982,-80.279476,33146,4.9,61,Bankruptcy attorney,None,apify
"Salva Hale Law, P.A.",(305) 432-3443,https://www.salvalawfirm.com/,"4000 Ponce de Leon Blvd Ste 470, Coral Gables, FL 33146",25.7335523,-80.2587697,33146,5,70,Law firm,None,apify
"Scott Merl, P.A.",(305) 444-1575,https://www.merllaw.com/,"4070 Laguna St 1st Floor, Coral Gables, FL 33146",25.733913,-80.261437,33146,4.4,23,Personal injury attorney,None,apify
"Veliz & Associates P.A., an Estate & Legacy Planning Firm",(786) 839-3840,https://velizlaw.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP_Coral%20Gables&utm_id=GBP_Coral%20Gables,"2600 Douglas Rd Ste 710, Coral Gables, FL 33134",25.7477571,-80.2552625,33134,5,91,Estate planning attorney,None,apify
"Thomas-McDonald Law Firm, P.A.",(305) 928-6999,http://thomasmcdonaldlaw.com/,"1430 S Dixie Hwy Ste 322, Coral Gables, FL 33146",25.7096364,-80.2820192,33146,5,40,Family law attorney,None,apify
Shirazi & D'Escoubet Law Group,(786) 518-3668,https://shirazidescoubet.com/,"999 Ponce de Leon Blvd #515, Coral Gables, FL 33134",25.7624935,-80.2587034,33134,5,161,Personal injury attorney,None,apify
"The Law Offices of Walter A. Reynoso, P.A.",(305) 441-8881,https://lawreynoso.com/,"2030 Douglas Rd Ste 214, Coral Gables, FL 33134",25.7536847,-80.2552493,33134,4.8,51,Trial attorney,None,apify
The Law Office of Matthew E. Ladd,(305) 665-3978,https://www.mllawmiami.com/,"4649 Ponce de Leon Blvd Ste 301, Coral Gables, FL 33146",25.7265248,-80.2634506,33146,5,123,Criminal justice attorney,None,apify
G&R Law,(305) 461-4880,http://www.grpllaw.com/,"1550 Madruga Ave #110, Coral Gables, FL 33146",25.7077232,-80.2832859,33146,5,4,Attorney,None,apify
"South Florida Law, PLLC",(954) 900-8885,http://www.southfloridalawpllc.com/,"2600 Douglas Rd #1007, Coral Gables, FL 33134",25.7476969,-80.2547889,33134,5,46,Law firm,None,apify
"The Gilchrist Law Firm, P.A.",(786) 408-6815,https://jpgilchristlaw.com/,"2525 Ponce de Leon Blvd Suit 300, Coral Gables, FL 33134",25.7484691,-80.2581627,33134,4.8,61,Legal services,None,apify
HADEED LEGAL,(954) 738-9757,https://www.hadeedlegal.com/,"4000 Ponce de Leon Blvd Ste 470, Coral Gables, FL 33146",25.7340018,-80.2590085,33146,5,71,Estate planning attorney,None,apify
Curt's Ace Hardware,(276) 293-6008,http://www.acehardware.com/store-details/18892?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18892,"425 E Stuart Dr, Galax, VA 24333",36.670321,-80.919128,24333,4.6,40,Hardware store,None,apify
Lowe's Home Improvement,(336) 629-6100,https://www.lowes.com/store/NC-Asheboro/0449?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-449-_-na-_-0-_-0&y_source=1_MTE4MzE3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1120 E Dixie Dr, Asheboro, NC 27203",35.6929745,-79.7935976,27203,4.2,2265,Hardware store,None,apify
Locust Ace Hardware,(704) 888-0093,http://www.acehardware.com/mystore/index.jsp?store=11978&cid=localstore11978,"217 Town Centre Dr, Locust, NC 28097",35.2592468,-80.4318618,28097,4.7,160,Hardware store,None,apify
Tractor Supply Co.,(336) 667-1025,https://www.tractorsupply.com/tsc/store_Wilkesboro-NC-28697_1458,"1826 NC Hwy 16, US-421, Wilkesboro, NC 28697",36.1519696,-81.194201,28697,4.4,347,Hardware store,None,apify
Lowe's Home Improvement,(276) 326-4560,https://www.lowes.com/store/VA-Bluefield/1959?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1959-_-na-_-0-_-0&y_source=1_MTE4Mjk4OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"515 Commerce Dr, Bluefield, VA 24605",37.2380434,-81.2511146,24605,4,905,Hardware store,None,apify
Blanton Supplies Do it Center,(843) 423-9102,https://blantonsupplies.com/,"2229 US-76, Marion, SC 29571",34.1814822,-79.3724785,29571,4.2,73,Hardware store,None,apify
The Home Depot,(704) 504-9836,https://www.homedepot.com/l/Steele-Creek/NC/Charlotte/28273/3662?emt=MSGoogleMaps,"14310 Rivergate Pkwy, Charlotte, NC 28273",35.1010339,-80.9840409,28273,4.1,1256,Hardware store,None,apify
Tractor Supply Co.,(704) 658-1157,https://www.tractorsupply.com/tsc/store_Mooresville-NC-28115_2077,"219 E Plaza Dr A, Mooresville, NC 28115",35.589624,-80.829416,28115,4.6,778,Hardware store,None,apify
Bladen Builders Supply,(910) 862-3177,https://www.doitbest.com/bladen-builders-supply,"1206 Swanzy St, Elizabethtown, NC 28337",34.6286315,-78.6194305,28337,4.6,92,Hardware store,None,apify
Lowe's Home Improvement,(540) 482-4520,https://www.lowes.com/store/VA-Rocky-Mount/2217?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2217-_-na-_-0-_-0&y_source=1_MTE4MzU0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"800 Old Franklin Turnpike, Rocky Mount, VA 24151",37.017628,-79.858579,24151,4.1,1139,Hardware store,None,apify
The Home Depot,(336) 691-0613,https://www.homedepot.com/l/E-Greensboro/NC/Greensboro/27406/3651?emt=MSGoogleMaps,"2912 S Elm-Eugene St, Greensboro, NC 27406",36.0331914,-79.794683,27406,4.2,1435,Hardware store,None,apify
Lowe's Home Improvement,(276) 656-1665,https://www.lowes.com/store/VA-Martinsville/0707?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-707-_-na-_-0-_-0&y_source=1_MTE4Mjk5My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1059 Commonwealth Blvd, Martinsville, VA 24112",36.691585,-79.904408,24112,4.1,1430,Hardware store,None,apify
Tractor Supply Co.,(276) 781-0880,https://www.tractorsupply.com/tsc/store_Marion-VA-24354_555,"1591 N Main St, Marion, VA 24354",36.8475005,-81.4936277,24354,4.4,336,Hardware store,None,apify
The Home Depot,(803) 736-1666,https://www.homedepot.com/l/East-Columbia/SC/Columbia/29223/1110?emt=MSGoogleMaps,"7701 Two Notch Rd, Columbia, SC 29223",34.0792159,-80.9454133,29223,4.3,1346,Hardware store,None,apify
Emporia Building Center,(434) 637-8099,https://www.doitbest.com/emporia-building-center/,"306a W Atlantic St, Emporia, VA 23847",36.6985807,-77.5420652,23847,4.8,32,Building materials supplier,None,apify
The Home Depot,(704) 544-2877,https://www.homedepot.com/l/Pineville/NC/Pineville/28134/3601?emt=MSGoogleMaps,"10210 Centrum Pkwy, Pineville, NC 28134",35.09343,-80.8775907,28134,4.2,1272,Hardware store,None,apify
Lowe's Home Improvement,(336) 541-1890,https://www.lowes.com/store/NC-Greensboro/2771?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2771-_-na-_-0-_-0&y_source=1_MTE4MzE3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"2005 E Cone Blvd, Greensboro, NC 27405",36.113495,-79.754639,27405,4.2,1962,Hardware store,None,apify
The Home Depot,(336) 513-2218,https://www.homedepot.com/l/Burlington/NC/Burlington/27215/3627?emt=MSGoogleMaps,"2771-T Kirkwood Dr, Burlington, NC 27215",36.0659711,-79.4651008,27215,4.2,1598,Hardware store,None,apify
Tractor Supply Co.,(276) 694-3797,https://www.tractorsupply.com/tsc/store_Stuart-VA-24171_2310,"20442 Jeb Stuart Hwy, Stuart, VA 24171",36.6402816,-80.2268462,24171,4.6,199,Hardware store,None,apify
Lowe's Home Improvement,(276) 238-3000,https://www.lowes.com/store/VA-Galax/1072?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1072-_-na-_-0-_-0&y_source=1_MTE4Mjk4OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"8417 Carrollton Pike, Galax, VA 24333",36.692529,-80.874565,24333,4.2,1217,Hardware store,None,apify
Southern Law Group,(704) 247-8325,http://southernlawgrp.com/,"7239 Pineville-Matthews Rd #100, Charlotte, NC 28226",35.0863631,-80.8403377,28226,4.3,119,Real estate attorney,None,apify
Haggard Law,(252) 751-1118,http://www.hagglaw.net/,"105 Commerce St, Greenville, NC 27858",35.5893598,-77.3774146,27858,4.9,321,Law firm,None,apify
Tractor Supply Co.,(276) 956-5610,https://www.tractorsupply.com/tsc/store_Ridgeway-VA-24148_1788,"4920 Greensboro Rd, Ridgeway, VA 24148",36.6265657,-79.8612824,24148,4.3,438,Hardware store,None,apify
Courtyard by Marriott Miami Coconut Grove,(305) 858-2500,https://www.marriott.com/en-us/hotels/miagv-courtyard-miami-coconut-grove/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"2649 S Bayshore Dr, Miami, FL 33133",25.7313686,-80.2359074,33133,3.9,865,Hotel,$155,apify
"Arya Hotel and Suites Coconut Grove, WorldHotels Distinctive",(305) 529-2828,https://www.aryahotel.us/,"2889 McFarlane Rd, Miami, FL 33133",25.7271588,-80.2408869,33133,4.1,1669,Hotel,$143,apify
Hampton Inn Miami-Coconut Grove/Coral Gables,(305) 448-2800,https://www.hilton.com/en/hotels/miacghx-hampton-miami-coconut-grove-coral-gables/?SEO_id=GMB-AMER-HX-MIACGHX&y_source=1_MjA4MzQ0OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"2800 SW 28th Terrace, Coconut Grove, FL 33133",25.738502,-80.2393448,33133,4.3,1289,Hotel,$112,apify
Mayfair House Hotel & Garden,(305) 441-0000,https://www.mayfairhousemiami.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,"3000 Florida Ave, Miami, FL 33133",25.7289547,-80.2413687,33133,4.6,1903,Hotel,$200,apify
The Mutiny Hotel by Provident Hotels & Resorts,(866) 610-1814,https://www.providentresorts.com/the-mutiny-hotel-coconut-grove-miami/?utm_source=local&utm_campaign=gmb&utm_medium=organic,"2951 S Bayshore Dr, Miami, FL 33133",25.727172,-80.239808,33133,4.2,874,Hotel,$165,apify
Four Points by Sheraton Coral Gables,(305) 567-0534,https://www.marriott.com/en-us/hotels/fllfp-four-points-coral-gables/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"3861 SW 40th St, Coral Gables, FL 33146",25.7352462,-80.2576016,33146,4.2,843,Hotel,$112,apify
Extended Stay America Premier Suites- Miami - Coral Gables,(305) 443-7444,https://www.extendedstayamerica.com/hotels/fl/miami/coral-gables?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"3640 SW 22nd St, Miami, FL 33145",25.7496551,-80.2532464,33145,3.9,781,Extended stay hotel,$87,apify
Gables Inn,(305) 661-7999,https://www.thegablesinn.net/,"730 S Dixie Hwy, Coral Gables, FL 33146",25.7217254,-80.2675765,33146,3.5,437,Hotel,$53,apify
Private Oasis at Arya,(305) 798-8811,https://www.miamivacationrentals.com/web/apartments/listing,"Private Oasis at Arya, 2889 McFarlane Rd, Miami, FL 33133",25.7272737,-80.2405395,33133,4.5,88,Hotel,$81,apify
Aloft by Marriott Coral Gables,(305) 442-0372,https://www.marriott.com/en-us/hotels/miacl-aloft-coral-gables/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"2524 S Le Jeune Rd, Coral Gables, FL 33134",25.747643,-80.2631022,33134,3.9,823,Hotel,$110,apify
"The Ritz-Carlton Coconut Grove, Miami",(305) 644-4680,https://www.ritzcarlton.com/en/hotels/miarz-the-ritz-carlton-coconut-grove-miami/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"3300 SW 27th Ave, Miami, FL 33133",25.7304471,-80.2380563,33133,4.5,1283,Hotel,$374,apify
Mr. C Miami Coconut Grove,(305) 800-6672,http://www.mrccoconutgrove.com/,"2988 McFarlane Rd, Coconut Grove, FL 33133",25.7275563,-80.2419389,33133,4.6,583,Hotel,$317,apify
Courtyard by Marriott Miami Coral Gables,(305) 443-2301,https://www.marriott.com/en-us/hotels/miagb-courtyard-miami-coral-gables/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"2051 S Le Jeune Rd, Coral Gables, FL 33134",25.7538239,-80.2624606,33134,4,1345,Hotel,$113,apify
Miami Vacation Rentals-Coconut Grove,(305) 606-3421,http://www.miamivacationrentals.com/,"2889 McFarlane Rd, Miami, FL 33133",25.7272737,-80.2405395,33133,4.4,31,Hotel,$227,apify
Hilton Garden Inn Miami Brickell South,(305) 854-2070,https://www.hilton.com/en/hotels/miakbgi-hilton-garden-inn-miami-brickell-south/?SEO_id=GMB-AMER-GI-MIAKBGI&y_source=1_MTExNjM0ODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"2500 Brickell Ave, Miami, FL 33129",25.7509858,-80.2034722,33129,3.9,1563,Hotel,$86,apify
Best Western Plus Miami Intl Airport Hotel & Suites Coral Gables,(305) 774-6100,https://www.bestwestern.com/en_US/book/hotel-rooms.10384.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:10384,"4100 W Flagler St, Miami, FL 33134",25.771277,-80.262816,33134,4,2890,Hotel,$77,apify
ChateauBleau Hotel,(305) 448-2634,http://hotelchateaubleau.com/,"1111 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7607816,-80.2586978,33134,2.9,1037,Hotel,$76,apify
Hyatt Regency Coral Gables,(305) 441-1234,https://www.hyatt.com/hyatt-regency/en-US/coral-hyatt-regency-coral-gables?src=corp_lclb_google_seo_coral&utm_source=google&utm_medium=organic&utm_campaign=lmr,"50 Alhambra Plz, Coral Gables, FL 33134",25.7518784,-80.2558201,33134,4.5,1898,Hotel,$215,apify
Jefferson Hotel,(305) 497-7553,https://www.atminehospitality.com/,"528 SW 9th Ave, Miami, FL 33130",25.7682829,-80.2094272,33130,4.5,226,Hotel,$40,apify
Private Residences at Hotel Arya by SoFLA,(786) 545-2204,https://soflavacations.com/book-now-hotel-arya/,"2889 McFarlane Rd Private units, Coconut Grove, FL 33133",25.7272737,-80.2405395,33133,,,Hotel,$79,apify
Bank of America Financial Center,(305) 446-2343,https://locators.bankofamerica.com/fl/coconutgrove/financial-centers-coconut-grove-13027.html?utm_source=GMBlisting&utm_medium=organic,"3211 Grand Ave, Coconut Grove, FL 33133",25.7281987,-80.2457887,33133,3.3,32,Bank,None,apify
Grove Bank & Trust,(305) 858-6666,https://www.grovebankandtrust.com/,"2701 S Bayshore Dr, Miami, FL 33133",25.7287511,-80.2380127,33133,4.3,45,Bank,None,apify
Wells Fargo Bank,(305) 351-4237,https://locations.wellsfargo.com/fl/miami/3353-pan-american-dr?utm_campaign=Local_Listings&utm_source=Google&group=Community_Bank&loc=AC15847,"3353 Pan American Dr, Miami, FL 33133",25.7298126,-80.2357912,33133,3.2,24,Bank,None,apify
Chase Bank,(786) 450-5500,https://www.chase.com/locator/banking/us/fl/miami/3015-grand-ave?jp_cmp=rb%2FLocalListings%2Faff%2Fbranch%2Fna&y_source=1_Mjc2OTEyMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"3015 Grand Ave, Miami, FL 33133",25.7282,-80.2426,33133,4.4,37,Bank,None,apify
Regions Bank,(786) 637-6120,https://www.regions.com/locator/fl/coconut-grove/full-service-branch-3516-main-hwy?cid=localListing_google,"3516 Main Hwy, Coconut Grove, FL 33133",25.7255091,-80.2449454,33133,4.7,29,Bank,None,apify
Biscayne Bank,(305) 447-5050,,"2601 S Bayshore Dr #600, Coconut Grove, FL 33133",25.7327143,-80.2342866,33133,4.5,23,Bank,None,apify
Truist,(305) 702-4901,https://www.truist.com/branch/fl/miami/33133/3058-grand-ave,"3058 Grand Ave, Miami, FL 33133",25.7279209,-80.242843,33133,3.9,7,Bank,None,apify
Fidelity Bank,(919) 662-5173,https://www.fidelitybanknc.com/about-fidelity/locations/garner-nc/,"919 US-70, Garner, NC 27529",35.7142671,-78.6310806,27529,4.7,76,Bank,None,apify
Latino Community Credit Union,(919) 595-1800,http://www.latinoccu.org/,"4418 Fayetteville Rd, Raleigh, NC 27603",35.719875,-78.65654,27603,4,111,Credit union,None,apify
First Citizens Bank,(305) 929-2800,https://locations.firstcitizens.com/fl/coconut-grove/2601-south-bayshore-drive,"2601 S Bayshore Dr Ste 101, Coconut Grove, FL 33133",25.7324906,-80.2341633,33133,3.3,7,Bank,None,apify
Woodforest National Bank,(919) 662-0180,http://www.woodforest.com/,"4500 Fayetteville Rd, Raleigh, NC 27603",35.7193386,-78.6591054,27603,4.8,235,Bank,None,apify
Chase Bank,(984) 275-6830,https://www.chase.com/locator/banking/us/nc/garner/52-eagle-wing-way?jp_cmp=rb%2FLocalListings%2Faff%2Fbranch%2Fna&y_source=1_MTk0OTU5NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"52 Eagle Wing Way, Garner, NC 27529",35.6973553,-78.5854448,27529,3,61,Bank,None,apify
PNC Bank,(919) 661-3320,https://locator.pnc.com/en/details/nc/garner/branch/1027-us-70-hwy-w?lnksrc=branch-listing-google,"1027 US-70, Garner, NC 27529",35.7158816,-78.6338764,27529,3,26,Bank,None,apify
Navy Federal Credit Union,(888) 842-6328,https://www.navyfederal.org/branches-atms/locations/usa/nc/garner/gnr.html,"21 Eagle Wing Way, Garner, NC 27529",35.6983631,-78.5885589,27529,3.9,66,Bank,None,apify
First National Bank,(919) 662-7330,https://locations.fnb-online.com/nc/garner/945-vandora-springs-rd.?utm_source=GBP&utm_medium=organic,"945 Vandora Springs Rd, Garner, NC 27529",35.7088684,-78.6240072,27529,2.9,7,Bank,None,apify
Wells Fargo Bank,(919) 772-7400,https://locations.wellsfargo.com/nc/garner/1225-us-hwy-70-w?utm_campaign=Local_Listings&utm_source=Google&group=Community_Bank&loc=AC23146,"1225 US-70, Garner, NC 27529",35.7175994,-78.6372705,27529,3,67,Bank,None,apify
Fifth Third Bank & ATM,(919) 793-2580,https://locations.53.com/nc/garner/1145-us-highway-70-west.html,"1145 US-70, Garner, NC 27529",35.7167638,-78.6354496,27529,2.6,38,Bank,None,apify
Truist - ATM,(919) 779-6705,https://www.truist.com/atm/nc/garner/27529/301-vandora-spgs-rd,"301 Vandora Springs Rd, Garner, NC 27529",35.7094968,-78.6235485,27529,2,2,ATM,None,apify
Chase Bank,(919) 327-2932,https://www.chase.com/,"7911 Fayetteville Rd, Raleigh, NC 27603",35.6664,-78.6971,27603,4.2,14,Bank,None,apify
K Webb's,(919) 772-0923,,"900 Poole Dr, Garner, NC 27529",35.6954831,-78.6168656,27529,3.6,7,Bank,None,apify
Chase Bank,(984) 301-7040,https://www.chase.com/locator/banking/us/nc/garner/1480-us-70-hwy-w,"1480 US-70, Garner, NC 27529",35.722312,-78.643892,27529,4,4,Bank,None,apify
Fifth Third Bank & ATM,(919) 325-2837,https://locations.53.com/nc/raleigh/7720-fayetteville-rd.html,"7720 Fayetteville Rd, Raleigh, NC 27603",35.66821,-78.69647,27603,3.7,6,Bank,None,apify
Wells Fargo ATM,(800) 869-3557,https://locations.wellsfargo.com/nc/garner/791-timber-dr-ad64155?utm_campaign=Local_Listings&utm_source=Google&group=ATM&loc=AD64155,"791 Timber Dr, Garner, NC 27529",35.6859281,-78.6165102,27529,5,3,ATM,None,apify
First National Bank ATM,(800) 555-5455,https://www.fnb-online.com/,"945 Vandora Springs Rd, Garner, NC 27529",35.7087382,-78.6241039,27529,5,2,ATM,None,apify
Bank of America ATM (Drive-thru),(844) 401-8500,https://locators.bankofamerica.com/nc/garner/financial-centers-garner-8886.html?utm_source=GMBlisting&utm_medium=organic,"547 Benson Rd, Garner, NC 27529",35.7037957,-78.6123351,27529,3,2,ATM,None,apify
ATM (K Webb's),,,"900 Poole Dr, Garner, NC 27529",35.695663,-78.6170264,27529,,,ATM,None,apify
ATM (First Citizens Bank),,https://locations.firstcitizens.com/,"2520 Timber Dr, Garner, NC 27529",35.7138776,-78.6398311,27529,3.7,3,ATM,None,apify
Coinstar Kiosk,(800) 928-2274,https://www.coinstar.com/kiosk-info?KioskId=10698&?utm_source=locationlisting&utm_medium=gmb&utm_campaign=webbutton,"1845 Aversboro Rd, Garner, NC 27529",35.6855451,-78.6154759,27529,,,ATM,None,apify
Williamsburg Therapy Group Miami,(305) 363-1221,https://www.williamsburgtherapygroup.com/miami-fl,"3390 Mary St #116, Coconut Grove, FL 33133",25.72923,-80.239604,33133,5,10,Counselor,None,apify
Grove Therapy | Carolyn Wheeler-Garcia Licensed Psychotherapist,(305) 904-8813,https://coconutgrovetherapy.com/,"2000 S Dixie Hwy Ste 104, Miami, FL 33133",25.7436879,-80.2266634,33133,5,13,Counselor,None,apify
"Dr. Lisa Reiss, Ph.D., LMHC, ACS",(305) 469-4760,https://www.drlisareiss.com/,"2000 S Dixie Hwy #113, Miami, FL 33133",25.7436675,-80.2267929,33133,5,25,Counselor,None,apify
"Miami Mental Wellness | Therapy with Felipe Regueira, LMHC",(786) 390-2939,http://www.miamimentalwellness.com/,"2000 S Dixie Hwy Ste 104, Miami, FL 33133",25.7435636,-80.2264254,33133,5,9,Counselor,None,apify
Miami Teen Counseling,(786) 664-7426,http://miamiteencounseling.com/,"2000 S Dixie Hwy Ste 104, Coconut Grove, FL 33133",25.7436879,-80.2266634,33133,5,4,Mental health service,None,apify
Terra Counseling Center,(786) 393-4677,https://www.terracounselingcenter.com/,"1450 Coral Wy Ste 6, Miami, FL 33145",25.7507952,-80.2191325,33145,5,15,Counselor,None,apify
Center for Counseling at Coconut Grove,,http://centerforcounselingatcoconutgrove.com/,"2000 S Dixie Hwy Ste 104, Miami, FL 33133",25.7436879,-80.2266634,33133,5,1,Office space rental agency,None,apify
Triumph Steps ®,(305) 306-2779,https://triumphsteps.com/,"2780 SW 37th Ave Ste 206, Miami, FL 33133",25.7394279,-80.2544342,33133,5,211,Coaching center,None,apify
University of Consciousness,+57 310 8262509,https://theuniversityofconsciousness.com/,"2000 S Dixie Hwy Ste 200, Miami, FL 33133",25.7436879,-80.2266634,33133,4.9,58,Marriage or relationship counselor,None,apify
Therapin Health - Mental Health Services,(305) 331-2239,http://www.therapinhealth.com/,None,25.5584269,-80.468195,None,5,4,Counselor,None,apify
Amber Weiss Licensed Psychotherapist I Transformative Mindset PLLC,(516) 455-5303,https://www.transformativemindset.com/,"2000 S Dixie Hwy, Miami, FL 33133",25.743688,-80.2266634,33133,5,4,Psychotherapist,None,apify
Beraja Counseling Center,(786) 262-5618,http://www.berajacounseling.com/,"3350 Virginia St 2nd Floor, Miami, FL 33133",25.7286097,-80.241633,33133,5,3,Counselor,None,apify
Mosaic Therapy Services - Miami,(904) 945-0781,https://www.mosaictherapymiami.com/,"2000 S Dixie Hwy Ste 104, Miami, FL 33133",25.7436552,-80.2267281,33133,4.6,12,Counselor,None,apify
"Helen Molinares, PT, DPT, CIDN, CPT",,,"2150 S Dixie Hwy, Miami, FL 33133",25.7428374,-80.2292339,33133,5,25,Physical therapist,None,apify
